person_id	person	family_size	gender	position	personal_income	couple_income	couple_share	property_abroad	total_income	total_share
1a05c018ae5bc47846a1556a34b6e53f	Лопушанский И.Б.	2	m	Заместитель начальника УВД по Тульской области - начальник СУ	954398	1637677	58.2775480147	False	1637677	58.2775480147
ede98773654790901df5a6f173ad9e4d	Лукин В.А.	2	m	Начальник УВД по Камчатскому краю	2076320	2538473	81.7940549299	False	2538473	81.7940549299
223be1622448c051e148f9df40292eab	Лукин Д.Г.	1	m	начальник Центра документальных проверок и ревизий МВД России	0	0	0	False	0	0
f466897bdf69e8754718f8c651791c10	Лукин Е.В.	1	m	Начальник УВГПСОСБ ДСБ МВД России	806469.61	806469.61	100	False	806469.61	100
a7e2a4eafc8d808851806f3eeee365d7	Лукьянов В.В.	2	m	Начальник Департамента тыла МВД России	1802938.16	2359296.16	76.4184755847	False	2359296.16	76.4184755847
63e882f56b8b4fed2bda55a315574baf	Лычак И.В.	3	m	Начальник УВД по Центральному району ГУВД по Санкт-Петербургу и Ленинградской области	541400	1194400	45.3281982585	False	1194400	45.3281982585
1309b017918b91a028aeee59981cd1b7	Лячак И.В.	1	u	Заместитель начальника ГУВД по г. Санкт-Петербургу и Ленинградской области - начальник УРЛС	766445	766445	100	False	766445	100
7b96226953c8cfdacab43c13cae16af1	Магомедов А.А.	3	m	Министр внутренних дел по Республике Дагестан	1122437.08	1408437.08	79.6938035741	False	1408437.08	79.6938035741
b9f7d580059dd4fe18e020afd9cb4cc5	Маилян С.С.	2	m	Заместитель начальника Московского Университета МВД России	1365484.73	2677249.73	51.0032633377	False	2677249.73	51.0032633377
052bd30f80bc8e528cbf46d75a0458d3	Майданов В.А.	2	m	Начальник Административного департамента МВД России	1503905	2103905	71.4816020685	False	2103905	71.4816020685
11fdfec9091ad827b9bdf5f1c5bfd966	Макаров В.А.	1	m	начальник Управления Департамента по противодействию экстремизму МВД России	930224.69	930224.69	100	False	930224.69	100
38e4836caed0166ce03c5177fef1a36a	Максименко Н.Г.	2	m	Заместитель начальника Финансово-экономического департамента МВД России - начальник нормативного управления	905798	1708256	53.0247222899	False	1708256	53.0247222899
792c632e473cf55b13dac648fa859c56	Мардасов Н.Н.	2	m	Заместитель начальника ГУВД по Свердловской области по экономической безопасности	1085441.8	3909021.8	27.7676067194	False	3909021.8	27.7676067194
120be2773c7bb4fac3253d2172fb89da	Мартынов А.Н.	3	m	Заместитель начальника ГУВД по Волгоградской области - начальник ГСУ	872549.51	1146383.61	76.1132226934	False	1146383.61	76.1132226934
515f9541b2829616e8aa333f4992ca97	Мартынов В.В.	2	m	Начальник Экспертно-криминалистического центра МВД России	1132737.11	1206099.11	93.9174152943	False	1206099.11	93.9174152943
7433b15d9bcd460812e9e53aa41c948d	Мартынов Е.В.	3	m	Начальник ГИАЦ МВД России	905996.15	1067996.15	84.8314059934	False	1067996.15	84.8314059934
d25a06ef730066899f247556460c1c3c	Матвеев А.Н.	3	m	Заместитель начальника СК при МВД России	951426.01	3135426.01	30.3443936156	False	3135426.01	30.3443936156
c4f5ab843526da349b1b65b2c47a7622	Матвеев С.Е.	3	m	Начальник УВД по Тульской области	1196756.06	1592498.05	75.1496091314	False	1592498.05	75.1496091314
17f674818e1a97dbb8242eeff6192aad	Матюшин В.В.	2	m	Главный инспектор Министерства внутренних дел Российской Федерации	872341.4	927485.4	94.0544616659	False	927485.4	94.0544616659
bf3887f15fe67ddb27f6e272b026dd45	Махно О.И.	2	m	Заместитель начальника ГУВД по г.Санкт-Петербургу и Ленинградской области по экономической безопасности	1118956.46	1138963.25	98.2434209357	False	1138963.25	98.2434209357
dd45beefcf4ac955a835fc962340b128	Мачабели К.И.	2	m	Первый заместитель начальника Бюро специальных технических мероприятий МВД России	914382	1009529	90.5751097789	False	1009529	90.5751097789
ea0aaf9f8bbc1b4294ebcd7f5b5fe003	Медов М.У.	1	m	Главный инспектор Министерства внутренних дел Российской Федерации	671000	671000	100	False	671000	100
33a26af471ddecb3c33440d5696c55d9	Мельников А.В.	3	m	Заместитель начальника ГУВД по г.Москве	1629671.55	1806420.37	90.2155210971	False	1806420.37	90.2155210971
b45b73bee009434464e6aca1a9ca8eda	Миндзаев М.М.	2	m	Заместитель начальника ГУ МВД России по Южному федеральному округу	802269	802269	100	False	802269	100
64a589826b802493c8d82807d7cbd503	Миронов В.Н.	2	m	Заместитель начальника ГУВД по Свердловской области - начальник главного следственного управления	987066.29	1465423.29	67.3570767392	False	1465423.29	67.3570767392
2508a4bf073805abd46045de07d7b006	Мирошников Б.Н.	1	m	Начальник БСТМ МВД России	1219512.89	1219512.89	100	False	1219512.89	100
aced65496776e66b7390e1acb9617cf8	Митрофанов И.А.	2	m	Первый заместитель начальника ГУВД по Красноярскому краю - начальник криминальной милиции	1385845.92	1385845.92	100	False	1385845.92	100
2f6ad3ac9c465307fc63a90c7b25c8e0	Михайлов Н.Н.	6	m	Начальник ФГУВПО «Барнаульский юридический институт МВД России»	827603.19	1240602.94	66.7097556612	False	1240602.94	66.7097556612
8701dbab1e5b52a4005ecd3e0a9c6675	Михайлов Н.Ф.	2	m	Начальник Сибирского юридического института МВД России	753639.94	1293656.89	58.2565551829	False	1293656.89	58.2565551829
fb9ff15f9283323d7b538365ef0779ed	Молоканов М.В.	4	m	Первый заместитель начальника ГУВД по Волгоградской области - начальник криминальной милиции	869577.27	869577.27	100	False	869577.27	100
72ef7790397912e8cae03cf6041b5b3a	Морозов В.Д.	2	m	Начальник УВД по Зеленоградскому административному округу г.Москвы	1132544.85	1132544.85	100	False	1132544.85	100
481172b6ab15cc73885dc3b76a70a8f0	Морозов Д.В.	3	m	Заместитель начальника Департамента тыла МВД России - начальник управления медико-социальной защиты	1029491.67	1365972.21	75.3669556718	False	1365972.21	75.3669556718
22e6371cead016bd5b8fa549d002dbc1	Морозов И.В.	3	m	Первый заместитель начальника Департамента по противодействию экстремизму МВД России	1716868	2318318.43	74.0566083495	False	2318318.43	74.0566083495
534cca533b553eb7dedcb8494df7f094	Мошков А.Н.	4	m	Заместитель начальника Бюро специальных технических мероприятий МВД России	971908	1102109.56	88.1861509304	False	1102109.56	88.1861509304
989d72e97e0387cb8f3120ef0dd447ce	Мулюкин Н.Н.	2	m	Начальник оперативного управления Организационно-инспекторского департамента МВД России	899923.57	899923.57	100	False	899923.57	100
ad82c5d271107a31fc2c35bc65f33c3a	Мухаметшин Ф.Б.	2	m	Начальник Уфимского юридического института МВД России	914323.66	914323.66	100	False	914323.66	100
008d521431bc7420a7cf897b630836d6	Набоков В.В.	2	m	Заместитель начальника Департамента обеспечения правопорядка на закрытых территориях режимных объектах МВД России	9245221.15	9245221.15	100	False	9245221.15	100
c258a855c1ff1d2aff5a362bc1c54981	Назаренко Д.А.	1	u	И.о. начальника УВД № 124 МВД России	661200	661200	100	False	661200	100
32adde8dc6c91ae64da0e4c4d685e8e2	Назаров А.Ю.	5	m	Заместитель начальника Департамента экономической безопасности МВД России	812217.97	812217.97	100	False	812217.97	100
44101fb78c297d1876cc5b1ca4cc2506	Назаров В.Ю.	2	m	Начальник Саратовского юридического института МВД России	577215.31	1360679.83	42.42109696	False	1360679.83	42.42109696
6c42164e799aeace05b1cac6970d1b65	Недоростов П.М.	2	m	Начальник ГУВД по Тюменской области	1205790.72	1205790.72	100	False	1205790.72	100
5bd36faaae9e3f97326584a9a100aea1	Нечаев И.В.	2	m	Заместитель начальника ГУВД по Волгоградской области - начальник милиции общественной безопасности	1113073.41	1171255.39	95.0325112271	False	1171255.39	95.0325112271
f1f23dacd24f06d32af06dc96bdcab97	Никитин М.А.	4	m	Начальник ГУВД по Свердловской области	1306874.24	2077058.48	62.9194725418	False	2077058.48	62.9194725418
ac70d50c59ce70e9ad7633fa1b6ecff1	Никитин А.Д.	2	m	Заместитель начальника ОРБ ГУ МВД Росси по СФО - начальник ОРЧ	911695	911695	100	False	911695	100
d1e000f459890d5071c30020a5f17a62	Никишкин К.С.	2	m	Заместитель начальника Правового департамента МВД России	969309.34	1644803.86	58.9316065929	False	1644803.86	58.9316065929
57b4497d90b4e011110f1885ab625957	Николаев А.А.	3	m	Начальник УВД по Приморскому краю	10295046	10295046	100	False	10295046	100
17d40afdc4e3eea327ea664656f91b2e	Нилов В.И.	2	m	Заместитель начальника Департамента обеспечения безопасности дорожного движения МВД России - начальник управления анализа и выработки стратегических решений в области обеспечения безопасности дорожного движения	876903.59	1116903.59	78.5120217941	False	1116903.59	78.5120217941
9a7dc0a3e2228b554134ce26aa9b3a11	Новиков В.Г.	3	m	Первый заместитель начальника ГУВД по Алтайскому краю - начальник криминальной милиции	995151.64	1115151.64	89.2391316395	False	1115151.64	89.2391316395
7227b7fe8972bfe82a3e5e8b18cd56d6	Новиков Е.А.	1	m	Заместитель начальника Департамента обеспечения охраны общественного порядка МВД России	917503.1	917503.1	100	False	917503.1	100
4e89f6a572a0dbe7e18db0af154e241d	Ногинов Ю.В.	3	m	Начальник управления «К» МВД России	742570.88	941627.71	78.8603470473	False	941627.71	78.8603470473
25ebcbc8868dc4257ff640d53d507192	Нуманов Х.И.	2	m	Главный инспектор Министерства внутренних дел Российской Федерации	862029.5	964437.02	89.3816270139	False	964437.02	89.3816270139
8a0a1e7a3898cc1c80b6afbce6a9d799	Нурутдинов А.З.	2	m	Первый заместитель ГУ МВД России по Приволжскому федеральному округу - начальник оперативно-разыскного бюро	1376532.2	1466532.2	93.8630737191	False	1466532.2	93.8630737191
dd5add0a6b6850b7d3a0959c266c03c0	Обухов А.А.	2	m	Начальник УВД по Забайкальскому краю	1471747	1811700	81.2356902357	False	1811700	81.2356902357
f053f56b96fbcf0af82ffcf922ead963	Овчинников А.Д.	2	m	Заместитель министра внутренних дел по Республике Башкортостан - начальник милиции общественной безопасности	955331	5148136	18.5568329974	False	5148136	18.5568329974
5c2c87fb950b5990883a459b73039487	Овчинников Н.А.	1	m	Начальник ВИПК МВД России	17994928	17994928	100	False	17994928	100
5b3dd65e7c8743b828936e50850bf245	Огарь В.В.	2	m	Исполняющий обязанности заместителя начальника Департамента уголовного розыска МВД России	792884	792884	100	False	792884	100
8665a519ed3e93089bca203279b1b760	Олдак А.Г.	2	m	Начальник ГУВД по Алтайскому краю	1403773	2083773	67.3668868922	False	2083773	67.3668868922
f212499c763fc2ec5c96981215ca01aa	Олейник В.И.	2	m	Начальник УВД по Еврейской автономной области	1676213.72	1795213.72	93.371262782	False	1795213.72	93.371262782
2213c4b9cdbec9b182614453a81068c2	Ольховский И.И.	1	m	Министр внутренних дел по Республике Хакасия	1534887.13	1534887.13	100	False	1534887.13	100
83be01b064d7e25d882ebdd85591979c	Омельчук С.И.	2	m	Заместитель начальника Департамента тыла МВД России - начальник управления организации материально-технического обеспечения	954956.02	3008311.02	31.7439258658	False	3008311.02	31.7439258658
b86ecfb18268efab2bffa26c6e36defa	Орлов Б.Б.	2	m	Заместитель начальника ГУВД по Саратовской области по экономической безопасности	928923.8	1032113.97	90.0020566527	False	1032113.97	90.0020566527
a5d13aafdbbbaf444b4650d29adc5e76	Останин А.Г.	2	m	Заместитель начальника ГУВД по Пермскому краю - начальник главного следственного управления	1106204.67	1582911.16	69.8841917319	False	1582911.16	69.8841917319
cd850a0027b42797b5445a01dde3c361	Павлов В.С.	1	m	Заместитель начальника ГУВД по Челябинской области по экономической безопасности	1325324.78	1325324.78	100	False	1325324.78	100
c635f12a6bcd834722c572affa6ff679	Павлов О.Ф.	2	m	Начальник филиала ВНИИ МВД России по республике Татарстан	453353.77	665223.77	68.1505668386	False	665223.77	68.1505668386
f69963cf72a951cbe1fed41574c540dd	Павлюк П.А.	3	m	Начальник УВД по Центральному административному округу г.Москвы	2232889	2382889	93.7051201294	False	2382889	93.7051201294
a66de3a039ea55ee1e8bbb252b38085b	Пан Т.Д.	2	m	Заместитель начальника ГУВД по Алтайскому краю по экономической безопасности	1276975.06	1299475.06	98.2685316023	False	1299475.06	98.2685316023
2a534560c47cc5277a71a444ad06d1a4	Патапеня Н.К.	4	m	Заместитель начальника ГУВД по Новосибирской области - начальник главного следственного управления	1979656	1979656	100	False	1979656	100
18eebc3300c54926acb9e5fda6e69f48	Первухин А.С.	1	m	Заместитель начальника ГУВД по Свердловской области - начальник штаба	1103880	1103880	100	False	1103880	100
35738bb709f1b4eb863bedc0bbe169a8	Перов И.Ф.	2	m	Начальник УВД по Рязанской области	1017037.32	2233923.89	45.5269458621	False	2233923.89	45.5269458621
6aa6d1c9538b5ef6e6368be3485e7ada	Перова С.Н.	2	f	Начальник Финансово-экономического департамента МВД России	2012490	2116890	95.0682368947	False	2116890	95.0682368947
e717d55867e14882c66fd07fc95b6594	Петин Е.С.	2	m	Заместитель начальника ГУВД по Московской области - начальник тыла	1525618.4	1978766.4	77.0994696494	False	1978766.4	77.0994696494
c19f3f71eea025342629d3da6109ed65	Петров Д.Р.	2	m	Заместитель начальника Оперативно-поискового бюро МВД России	863154	1004104	85.9626094508	False	1004104	85.9626094508
dfd1fb5a6b0c01626f53f10d6c128899	Петухов В.Н.	2	m	Заместитель начальника ГУВД по Краснодарскому краю - начальник штаба	1061245.39	1121245.39	94.6488074301	False	1121245.39	94.6488074301
58d2d9e9630a59ca594ce99285dd8105	Пильганов А.В.	1	m	Заместитель начальника ГУВД по Нижегородской области - начальник главного следственного управления	1005486.17	1005486.17	100	False	1005486.17	100
d6f8c6de5710fac280597f22337bf24f	Пиотровский В.Ю.	2	m	Начальник ГУВД по г.Санкт-Петербургу и Ленинградской области	23778377.33	23865959.95	99.6330228485	False	23865959.95	99.6330228485
ef3a2e6d09f9edbc3add313a568da726	Пиявин В.В.	2	m	Заместитель начальника ГУВД по Саратовской области - начальник главного следственного управления	972583.05	972583.05	100	False	972583.05	100
e76d0c17a373e713e882e899d9f6fb89	Поголов В.В.	1	m	Министр внутренних дел по Республике Ингушетия	1107093.76	1107093.76	100	False	1107093.76	100
37fb6de71d225d317659c7795d646367	Подольный А.В.	2	m	Начальник УВД по Южному административному округу г.Москвы	866639	1111460	77.9730264697	False	1111460	77.9730264697
db7c317a3dc7fc46395f0df959b16046	Поздняков А.А.	1	m	Помощник Министра	883220.87	883220.87	100	False	883220.87	100
748cd3f4631252835ee483026a8b384c	Показаньев М.А.	2	m	Заместитель начальника Департамента по противодействию экстремизму МВД России	1200000	4640000	25.8620689655	False	4640000	25.8620689655
432994069c926e049ce8785fcaaa3591	Попов П.В.	1	m	Заместитель начальника Административного департамента МВД России - начальник управления организации международного сотрудничества	877913.8	877913.8	100	False	877913.8	100
365a8b7829c53356e40d2e318ba2eb08	Попугаев Ю.И.	2	m	Заместитель начальника Департамента экономической безопасности МВД России	945389.77	1570606.66	60.1926500172	False	1570606.66	60.1926500172
9ee927f0ff6efebdd839f2cf694eb0f3	Потапов В.П.	2	m	Заместитель начальника ГУВД по Ростовской области по экономической безопасности	941239.95	1312517.78	71.712548534	False	1312517.78	71.712548534
668c87c83133e833a588f3ea706bfd03	Потапеня Н.К.	3	m	Заместитель начальника УВД по Камчатскому краю - начальник СУ	1495976.91	1495976.91	100	False	1495976.91	100
28411b7bbdbb4fd9596c4f7002a17ad7	Потехин А.А.	1	m	И.о. начальника Оперативно-разыскного бюро № 1 МВД России	727884.33	727884.33	100	False	727884.33	100
a9de8499c7a25881fb4f1766eafc2ff6	Прощалыкин Ю.М.	2	m	Первый заместитель начальника ГУ МВД России по Сибирскому федеральному округу - начальник оперативно-разыскного бюро	1553171.04	2256424.04	68.8332960679	False	2256424.04	68.8332960679
475b1ac0094ff27320f6bce8cf1a3a1e	Пучков А.П.	2	m	Начальник УВД по Юго-Западному административному округу г.Москвы	1341497.46	4341497.46	30.899418285	False	4341497.46	30.899418285
09eddfe4f75fc3e08170c8a72d92a003	Ракитин В.В.	2	m	Заместитель начальника Организационно-инспекторского департамента МВД России	952523	2191936	43.4557852054	False	2191936	43.4557852054
92ef957725e798579a58a54014d91e71	Реймер А.А.	2	m	Начальник ГУВД по Самарской области	1197779.51	2480187.21	48.2939152807	False	2480187.21	48.2939152807
8f0e66793efea14f57083c3dacf9dc55	Рогачев Л.Е.	2	m	Заместитель начальника Организационно-инспекторского департамента МВД России - начальник контрольно-ревизионного управления	981824	1062324	92.4222741838	False	1062324	92.4222741838
6793d041a07a4953ec48aba4d55eb476	Роговой Н.М.	2	m	Заместитель начальника ГУВД по г.Санкт-Петербургу и Ленинградской области - начальник милиции общественной безопасности	877461.14	1099315.57	79.8188585649	False	1099315.57	79.8188585649
52481797421b7ade35d2c4379e74450c	Романица В.И.	2	m	Заместитель начальника Департамента обеспечения правопорядка на транспорте МВД России	913079.3	1559162.36	58.5621692407	False	1559162.36	58.5621692407
cfd84461cdd39be926bc5a9a39acd9fe	Романов Е.В.	1	m	Начальник УВД по Оренбургской области	1270428.96	1270428.96	100	False	1270428.96	100
e1f20f9d58635d22f449914d76e72be7	Романов А.В.	3	m	Заместитель начальника ГУВД по Санкт-Петербургу и Ленинградской области - начальник ГСУ	1048847.62	1048847.62	100	False	1048847.62	100
6f15c427a03f8fdf519ff56a15d70768	Румянцев Н.В.	2	m	Начальник Московского Университета МВД России	953520.15	1133520.15	84.1202646464	False	1133520.15	84.1202646464
1b4bf0c5b4ac8f00be067c53e51871b2	Рыбакин Ю.П.	3	m	Заместитель начальника ГУВД по Ростовской области - начальник штаба	939607.51	1879215.02	50	False	1879215.02	50
d293b9a2dd1a3dee66aad11d7c09aa21	Рыбаков С.Г.	3	m	Заместитель начальника ГУВД по Тюменской области - начальник милиции общественной безопасности	1158849.96	1562263.35	74.1776320874	False	1562263.35	74.1776320874
2630a2f9532bff9a1bf59c3bb3f49e2a	Рыбянец В.И.	1	u	Заместитель начальника Организационно-инспекторского департамента МВД России - начальник организационно-штатного управления	1055197	1055197	100	False	1055197	100
1318e9bc60a9e68d06221f2b92c7816f	Савенков Ю.Н.	1	m	Начальник УВД по Орловской области	1010956.19	1010956.19	100	False	1010956.19	100
31645481936a9a295aa5c33f3d749185	Савин А.С.	2	m	Заместитель начальника Департамента уголовного розыска МВД России	909668	1423700	63.8946407249	False	1423700	63.8946407249
9f3b8bd4d056a0a2bb700f176a0ea9c4	Савичев В.В.	3	m	Начальник Департамента государственной защиты имущества МВД России	1518090.78	1518090.78	100	False	1518090.78	100
cd1e43b1ede667af1d0d47203014ca18	Савченко Ю.В.	2	m	Заместитель начальника ГУВД по Пермскому краю по эконом. безопас.	1067883.63	1099471.63	97.1269836221	False	1099471.63	97.1269836221
00ccc184adf496f03e378898396bf868	Сафаров А.А.	3	m	Министр внутренних дел по Республике Татарстан	2700615.86	2715664.9	99.4458432629	False	2715664.9	99.4458432629
3e018f1c2997dc14c015428e785c3a78	Сафонов В.И.	2	m	Начальник УВД № 5 МВД России	949000	1349000	70.3484062268	False	1349000	70.3484062268
47cf377692913197ec234f084c07b35b	Сергеев А.Ф.	1	m	Начальник УВД по Магаданской области	2173535.01	2173535.01	100	False	2173535.01	100
249c75a78f7775df659d94d3eb5e2b4a	Сергеев Д.Н.	2	m	Начальник отдела по взаимодействию с полномочным представителем президента в Центральном федеральном округе, ГУ МВД России по ЦФО	457353.74	711754.1	64.2572680649	False	711754.1	64.2572680649
9a6dc3e49658db0203ccc287ad4ddc25	Сергеев Д.Н.	1	m	Начальник УВД Ямало-Ненецкого автономного округа	726318	726318	100	False	726318	100
4fe101dbaab7ac596da46cddfd1719a4	Сергеев С.А.	2	m	Начальник управления государственной инспекции безопасности дорожного движения ГУВД по Московской области	981829.2	1947829.2	50.4063292613	False	1947829.2	50.4063292613
c58f7ece0fe8cc5af27252bf2b87cbe7	Селиверстов С.А.	2	m	Первый заместитель начальника Центра «Олимпиада-2014»	1242717	1242717	100	False	1242717	100
bccf46a660b687623e8cbbf0e7819436	Сидаш С.И.	2	m	Первый заместитель начальника ГУВД по Тюменской области - начальник криминальной милиции	1121338.21	1209690.79	92.6962674486	False	1209690.79	92.6962674486
31c227becbbe9619e8a35103d44c4f51	Симоненко А.В.	2	m	Начальник Воронежского института МВД России	1122417	1339264	83.8084948151	False	1339264	83.8084948151
5bf72a1d5dcbf7934860534e9c9759a6	Скалунов В.А.	2	m	Главный инспектор Министерства внутренних дел Российской Федерации	868706.22	1545802.28	56.1977577106	False	1545802.28	56.1977577106
9981c37e8f794fa41a1c3eb6886c8eb6	Скворцов В.А.	3	m	Начальник Оперативно-разыскного бюро № 7 МВД России	813358.65	904358.65	89.9376204341	False	904358.65	89.9376204341
6dc9852a1858e7cb59e7dae65c3ca928	Скоков М.И.	3	m	Заместитель начальника ГУВД по Ростовской области - начальник милиции общественной безопасности	639428.5	639428.5	100	False	639428.5	100
6b28d807e93ec3fa2af7b86478b41766	Скляр И.А.	2	m	Главный эксперт-консультант зональной группы по Дальневосточному федеральному округу инспекции ОИД МВД России	420869.2	718546.1	58.5723309889	False	718546.1	58.5723309889
03898f204cfcf16a6f66021323aeca87	Скрипкин Г.Ф.	2	m	Заместитель начальника Московского университета МВД России	77911.95	212911.95	36.5935073161	False	212911.95	36.5935073161
14fbc7e6c03d6c1867329ace8582fc02	Слизков М.А.	2	m	Главный инспектор Министерства внутренних дел Российской Федерации	900022.5	900022.5	100	False	900022.5	100
a776465be031a714f0bc008f32490ab3	Смаколин В.В.	2	m	Заместитель начальника ГУВД по Иркутской области - начальник главного следственного управления	1173300	1445507	81.1687525553	False	1445507	81.1687525553
e6f65592025c6fdb3208722f8ff9bf0a	Смирнов В.А.	2	m	Первый заместитель начальника Центра обеспечения оперативно-служебной деятельности по противодействию экстремизму МВД России	754955	16651337	4.53390019072	False	16651337	4.53390019072
0e98cd9b4745f865274c8043831d345e	Смирный А.М.	2	m	Заместитель Министра внутренних дел Российской Федерации	1845517	1845517	100	False	1845517	100
d23a310adf21c1055731794c224d8090	Соловьев И.Н.	2	m	Заместитель начальника Правового департамента МВД России	1322342.54	1322342.54	100	False	1322342.54	100
aa722de0f8f2d6e7174f3c6b8a71822f	Солодовников С.А.	2	m	Первый заместитель начальника ГУ МВД России по Южному федеральному округу - начальник оперативно-разыскного бюро	1182000	1721622.2	68.6561778769	False	1721622.2	68.6561778769
60cb656b5707df60de0b2115e9a68590	Сорокин О.В.	2	m	Главный инспектор Министерства внутренних дел Российской Федерации	858293	908293	94.4951684093	False	908293	94.4951684093
326eb80d632822a25494417e1de4af9c	Сосновский В.В.	4	m	Министр внутренних дел по Удмуртской Республике	1408096.91	1408096.91	100	False	1408096.91	100
26c6208412c7cbc123550d856bb261ea	Софьин Р.А.	3	m	Начальник УВД по Северному административному округу г.Москвы	1257909.85	3527909.85	35.6559522064	False	3527909.85	35.6559522064
0337f4a968263805215f14e3cba8759f	Спирин Г.М.	2	m	Заместитель начальника Правового департамента МВД России	1022767.7	1022767.7	100	False	1022767.7	100
9c3d24a55839784dff919d2aeaf575a4	Старков В.Н.	2	m	Заместитель начальника ГУ МВД России по Приволжскому федеральному округу - начальник следственной части	1431296.2	2482427.14	57.6571282571	False	2482427.14	57.6571282571
43ccb34decda16b505c77f5a94b39437	Стахов Я.Г.	2	m	Министр внутренних дел по Республике Саха (Якутия)	2403726	3663726	65.6087818794	False	3663726	65.6087818794
89266dff7ee018ce542530f07f2f8009	Степин А.Н.	1	m	Заместитель начальника ГУВД по г.Санкт-Петербургу и Ленинградской области	1077217.88	1077217.88	100	False	1077217.88	100
b5ae0091d083076f144de45ab31ca374	Степин С.В.	1	m	Заместитель начальника Департамента кадрового обеспечения МВД России - начальник управления организации мобилизационной подготовки	792492	792492	100	False	792492	100
370e2468ef16bb2604b4cade2d14b3bc	Стерликов Ю.Ю.	2	m	Начальник УВД по Смоленской области	1275052.61	2932095.5	43.4860532339	False	2932095.5	43.4860532339
6eeaec020ea2f83783e255ce7d5d2397	Струков В.В.	2	m	Начальник Азово-Черноморского УВДТ МВД России	1164269.74	2028335.29	57.4002604865	False	2028335.29	57.4002604865
4c9eee080e9f439205e33ebaea75dc2b	Сугробов Д.А.	4	m	Начальник Оперативно-разыскного бюро № 10 МВД России	795846	1167846	68.1464850674	False	1167846	68.1464850674
fcb920131b026e8e867ad2c5535227d2	Супонев Ю.А.	3	m	Заместитель начальника ГУВД по Самарской области - начальник главного следственного управления	1010185.26	1508527.9	66.9649702866	False	1508527.9	66.9649702866
955dce2df4627f6d37b9901f8caf9db9	Суровцев А.И.	4	m	Начальник Восточно-Сибирского УВДТ МВД России	1188701	1289371	92.192317029	False	1289371	92.192317029
8a4b76551c4183cfe822967c170f69a8	Суходольский М.И.	2	m	Первый заместитель Министра внутренних дел Российской Федерации	1863686.8	4980686.8	37.4182693037	False	4980686.8	37.4182693037
f6be74ef34d1caf512753298dc261a0a	Сысоев А.Н.	1	m	Министр внутренних дел по Республике Адыгея	1125000	1125000	100	False	1125000	100
a7ac9856f0b021f2e7650d9cbd75854e	Тараненко А.С.	3	m	Заместитель начальника ГУ МВД России по Уральскому федеральному округу - начальник следственной части	1362712	1362712	100	False	1362712	100
1c718a430541493907106e943becb148	Таранов А.Н.	3	m	Первый заместитель начальника ГУ МВД России по Уральскому федеральному округу - начальник оперативно-разыскного бюро	1322523.3	2731523.3	48.4170609125	False	2731523.3	48.4170609125
cae391ef1c3bcbe76dcefa442da47a0b	Тимерзянов Р.З.	2	m	Первый заместитель министра внутренних дел по Республике Татарстан - начальник криминальной милиции	1377494	2824222	48.7742819084	False	2824222	48.7742819084
4867d89b5f484cb4f94986016a1627c4	Тимониченко Б.В.	2	m	Начальник УВД по Курганской области	1267732.7	1318375.6	96.1586895267	False	1318375.6	96.1586895267
2309b8935e62fdca453b7880d4bac208	Титов А.П.	1	m	Заместитель начальника Центра «Олимпиада-2014» МВД России	783689.23	783689.23	100	False	783689.23	100
70958b0175b4db508de0c6154aeb4e05	Томчак Ю.И.	3	m	Министр внутренних дел по Кабардино-Балкар-ской Республике	1208888	1429649	84.5583776158	False	1429649	84.5583776158
d5dbfc8308e1402262b33fd607bc7744	Торубаров О.И.	3	m	Начальник УВД по Калужской области	1692731.05	1770731.05	95.5950396871	False	1770731.05	95.5950396871
43237a4cee360499a52ae5220e9e1feb	Толочков С.В.	2	m	Начальник БСТМ МВД России	1892580	2189555.24	86.4367322379	False	2189555.24	86.4367322379
acbfbd8389fbf0aeb9c0f922001661aa	Трифонов Н.И.	1	m	Начальник УВД по Ярославской области	1035790.75	1035790.75	100	False	1035790.75	100
96b7d2d453c0662ac1c797eb06636a60	Третьяков В.И.	2	m	Начальник Волгоградской академии МВД России	687262.5	3056662.5	22.4840819031	False	3056662.5	22.4840819031
bca85baf2e82507adb4848e1b91a8dc0	Трофимов А.Е.	2	m	Первый заместитель министра внутренних дел по Республике Дагестан - начальник криминальной милиции	600000	750000	80	False	750000	80
f962660230ede7cff9e98a182ec6c601	Трутнев В.Н.	1	m	Начальник УВД по Северо-Восточному административному округу г.Москвы	1163799.4	1163799.4	100	False	1163799.4	100
b1cc7ffe57e7bf346fa0dc97d69e29de	Туривненко А.Г.	3	m	Начальник Западного УВДТ МВД России	1086822.8	1086822.8	100	False	1088322.8	99.8621732449
b3e27262bf65d74e1d9cce5973c6b7d4	Трушин С.В.	3	m	Первый заместитель начальника Департамента тыла МВД России	1025917.92	1085180.24	94.538942213	False	1085180.24	94.538942213
744f6db3a58097761598a5f6da904323	Тюканько А.А.	2	m	Заместитель начальника ГУВД по г.Москве - начальник тыла	1631683.87	2115133.87	77.1432906987	False	2115133.87	77.1432906987
439a8b52af9bce062bc3bec8c26cee36	Тюрин В.А.	1	m	Главный научный сотрудник ВНИИ МВД России	312599	312599	100	False	312599	100
c4f3215defaa4fe72dda7e71a1781ada	Умнов С.П.	2	m	Первый заместитель начальника ГУВД по г.Санкт-Петербургу и Ленинградской области - начальник криминальной милиции	1116202.43	1116202.43	100	False	1116202.43	100
