name	grbc_code	fks_code	fkr_subcode	csr_code	kvr_code	year2012	year2013	year2014
ЉомпенсациЯ расходов на оплату стоимости проезда и провоза багажа к месту использованиЯ отпуска и обратно лицам, работающим в организациЯх, финансируемых из федерального бюджета, расположенных в районах Љрайнего ‘евера и приравненных к ним местностЯх	188	09	01	5051002		22К303,3	9К696,7	15К000,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	01	5051002	100	22К303,3	9К696,7	15К000,0
ђасходы на выплаты персоналу казенных учреждений	188	09	01	5051002	110	22К303,3	9К696,7	15К000,0
€ные выплаты персоналу, за исключением фонда оплаты труда	188	09	01	5051002	112	22К303,3	9К696,7	15К000,0
ђеализациЯ государственных функций в области социальной политики	188	09	01	5140000		6К300,8	9К060,0	9К060,0
"”едеральный закон от 27 маЯ 1998 года Ь 76-”‡ ""Ћ статусе военнослужащих"""	188	09	01	5142200		6К227,8	9К000,0	9К000,0
‚ыплаты военнослужащим-гражданам на содержание детей (лиц, находЯщихсЯ на иждивении), посещающих государственные, муниципальные и негосударственные дошкольные образовательные учреждениЯ	188	09	01	5142203		27,8		
‘оциальное обеспечение и иные выплаты населению	188	09	01	5142203	300	27,8		
‘оциальные выплаты гражданам, кроме публичных нормативных социальных выплат	188	09	01	5142203	320	27,8		
ЏособиЯ и компенсации гражданам и иные социальные выплаты, кроме публичных нормативных обЯзательств	188	09	01	5142203	321	27,8		
Џодъемное пособие при переезде военнослужащим, проходЯщим военную службу по контракту, на новое место военной службы в другой населенный пункт, в том числе на территорию или с территории иностранного государства, в свЯзи с назначением на воинскую должность, зачислением в военное образовательное учреждение профессионального образованиЯ, срок обучениЯ в котором более одного года, или в свЯзи с передислокацией воинской части	188	09	01	5142204		6К200,0	9К000,0	9К000,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	01	5142204	100	6К200,0	9К000,0	9К000,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	01	5142204	130	6К200,0	9К000,0	9К000,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	01	5142204	133	6К200,0	9К000,0	9К000,0
"“каз Џрезидента ђоссийской ”едерации от 30 маЯ 1994 года Ь 1110 ""Ћ размере компенсационных выплат отдельным категориЯм граждан"""	188	09	01	5143500		73,0	60,0	60,0
…жемесЯчные компенсационные выплаты матерЯм (или другим родственникам, фактически осуществлЯющим уход за ребенком), состоЯщим в трудовых отношениЯх на условиЯх найма с организациЯми, и женщинам-военнослужащим, находЯщимсЯ в отпуске по уходу за ребенком	188	09	01	5143503		73,0	60,0	60,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	01	5143503	100	73,0	60,0	60,0
ђасходы на выплаты персоналу казенных учреждений	188	09	01	5143503	110	25,0	15,0	15,0
€ные выплаты персоналу, за исключением фонда оплаты труда	188	09	01	5143503	112	25,0	15,0	15,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	01	5143503	130	48,0	45,0	45,0
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	01	5143503	134	48,0	45,0	45,0
ЋрганизациЯ и проведение XXII Ћлимпийских зимних игр и XI Џаралимпийских зимних игр 2014 года в городе ‘очи, развитие города ‘очи как горноклиматического курорта	188	09	01	5500000		227К400,0		
Ћбеспечение деЯтельности (оказание услуг) подведомственных учреждений	188	09	01	5509900		227К400,0		
‡акупка товаров, работ и услуг длЯ государственных нужд	188	09	01	5509900	200	227К400,0		
€ные закупки товаров, работ и услуг длЯ государственных нужд	188	09	01	5509900	240	227К400,0		
ЏрочаЯ закупка товаров, работ и услуг длЯ государственных нужд	188	09	01	5509900	244	227К400,0		
ЂмбулаторнаЯ помощь	188	09	02			1К186К796,6	1К190К495,6	1К191К332,4
Џоликлиники, амбулатории, диагностические центры	188	09	02	4710000		1К183К293,6	1К187К145,6	1К187К979,5
‚ыплата единовременного (выходного) пособиЯ при увольнении военнослужащих и сотрудников правоохранительных органов	188	09	02	4718700		2К271,8	2К271,8	2К271,8
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	02	4718700	100	2К271,8	2К271,8	2К271,8
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	4718700	130	2К271,8	2К271,8	2К271,8
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	02	4718700	133	2К271,8	2К271,8	2К271,8
…жемесЯчнаЯ денежнаЯ компенсациЯ за наем (поднаем) жилых помещений	188	09	02	4718800		200,2	200,2	200,2
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	02	4718800	100	200,2	200,2	200,2
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	4718800	130	200,2	200,2	200,2
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	02	4718800	134	200,2	200,2	200,2
Ћбеспечение деЯтельности (оказание услуг) подведомственных учреждений	188	09	02	4719900		1К180К821,6	1К184К673,6	1К185К507,5
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	02	4719900	100	828К659,5	851К218,9	851К426,4
ђасходы на выплаты персоналу казенных учреждений	188	09	02	4719900	110	615К116,9	641К105,1	641К105,1
”онд оплаты труда и страховые взносы	188	09	02	4719900	111	614К941,9	641К080,1	641К080,1
€ные выплаты персоналу, за исключением фонда оплаты труда	188	09	02	4719900	112	175,0	25,0	25,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	4719900	130	213К542,6	210К113,8	210К321,3
„енежное довольствие военнослужащих и приравненных к ним лиц	188	09	02	4719900	131	206К897,9	202К973,9	202К973,9
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	02	4719900	134	6К644,7	7К139,9	7К347,4
‡акупка товаров, работ и услуг длЯ государственных нужд	188	09	02	4719900	200	351К724,1	333К368,7	333К995,1
‡акупка товаров, работ и услуг длЯ обеспечениЯ специальным топливом и горюче-смазочными материалами, продовольственного и вещевого обеспечениЯ органов в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	4719900	220	987,2	1К041,5	1К093,5
‚ещевое обеспечение в рамках государственного оборонного заказа	188	09	02	4719900	225	987,2	1К041,5	1К093,5
€ные закупки товаров, работ и услуг длЯ государственных нужд	188	09	02	4719900	240	350К736,9	332К327,2	332К901,6
‡акупка товаров, работ, услуг в сфере информационно-коммуникационных технологий	188	09	02	4719900	242	3К643,8		
‡акупка товаров, работ, услуг в целЯх капитального ремонта государственного имущества	188	09	02	4719900	243	36К000,0		13К000,0
ЏрочаЯ закупка товаров, работ и услуг длЯ государственных нужд	188	09	02	4719900	244	311К093,1	332К327,2	319К901,6
€ные бюджетные ассигнованиЯ	188	09	02	4719900	800	438,0	86,0	86,0
“плата налогов, сборов и иных платежей	188	09	02	4719900	850	438,0	86,0	86,0
“плата прочих налогов, сборов и иных платежей	188	09	02	4719900	852	438,0	86,0	86,0
‘оциальнаЯ помощь	188	09	02	5050000		3К503,0	3К350,0	3К352,9
"”едеральный закон от 19 маЯ 1995 года Ь 81-”‡ ""Ћ государственных пособиЯх гражданам, имеющим детей"""	188	09	02	5050500		3К503,0	3К350,0	3К352,9
Џособие по беременности и родам	188	09	02	5050510		1К408,6	1К408,6	1К408,6
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	02	5050510	100	1К408,6	1К408,6	1К408,6
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	5050510	130	1К408,6	1К408,6	1К408,6
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	02	5050510	133	1К408,6	1К408,6	1К408,6
…диновременное пособие женщинам, вставшим на учет в медицинских учреждениЯх в ранние сроки беременности	188	09	02	5050511		3,0		
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	02	5050511	100	3,0		
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	5050511	130	3,0		
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	02	5050511	134	3,0		
…диновременное пособие при рождении ребенка	188	09	02	5050512		181,4	31,4	34,3
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	02	5050512	100	181,4	31,4	34,3
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	5050512	130	181,4	31,4	34,3
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	02	5050512	134	181,4	31,4	34,3
…жемесЯчное пособие по уходу за ребенком	188	09	02	5050513		1К910,0	1К910,0	1К910,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	02	5050513	100	1К910,0	1К910,0	1К910,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	02	5050513	130	1К910,0	1К910,0	1К910,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	02	5050513	133	1К910,0	1К910,0	1К910,0
‘анаторно-оздоровительнаЯ помощь	188	09	05			4К356К990,8	4К209К940,3	3К985К231,3
Ѓюджетные инвестиции в объекты капитального строительства, не включенные в целевые программы	188	09	05	1020000		278К096,2	551К524,0	551К524,0
‘троительство специальных и военных объектов	188	09	05	1020300		278К096,2	551К524,0	551К524,0
Ѓюджетные инвестиции	188	09	05	1020300	400	278К096,2	551К524,0	551К524,0
Ѓюджетные инвестиции в объекты государственной собственности федеральным государственным учреждениЯм	188	09	05	1020300	410	278К096,2	551К524,0	551К524,0
Ѓюджетные инвестиции в объекты государственной собственности казенным учреждениЯм в рамках государственного оборонного заказа	188	09	05	1020300	412	278К096,2	551К524,0	551К524,0
‘анатории, пансионаты, дома отдыха и турбазы	188	09	05	4750000		3К440К010,7	3К330К448,8	3К430К839,8
…жемесЯчнаЯ денежнаЯ выплата по оплате жилых помещений, отоплениЯ и освещениЯ медицинским и фармацевтическим работникам федеральных государственных учреждений, подведомственных федеральным органам исполнительной власти	188	09	05	4756000		5К120,4	5К120,4	5К120,4
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	4756000	100	5К120,4	5К120,4	5К120,4
ђасходы на выплаты персоналу казенных учреждений	188	09	05	4756000	110	5К120,4	5К120,4	5К120,4
€ные выплаты персоналу, за исключением фонда оплаты труда	188	09	05	4756000	112	5К120,4	5К120,4	5К120,4
‚ыплата единовременного (выходного) пособиЯ при увольнении военнослужащих и сотрудников правоохранительных органов	188	09	05	4758700		3К369,6	4К819,6	4К819,6
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	4758700	100	3К369,6	4К819,6	4К819,6
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	4758700	130	3К369,6	4К819,6	4К819,6
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	05	4758700	133	3К369,6	4К819,6	4К819,6
…жемесЯчнаЯ денежнаЯ компенсациЯ за наем (поднаем) жилых помещений	188	09	05	4758800		1К250,0	1К300,0	1К300,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	4758800	100	1К250,0	1К300,0	1К300,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	4758800	130	1К250,0	1К300,0	1К300,0
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	05	4758800	134	1К250,0	1К300,0	1К300,0
Ћбеспечение деЯтельности (оказание услуг) подведомственных учреждений	188	09	05	4759900		3К430К270,7	3К319К208,8	3К419К599,8
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	4759900	100	1К252К580,7	1К266К190,2	1К266К416,0
ђасходы на выплаты персоналу казенных учреждений	188	09	05	4759900	110	1К054К438,9	1К086К479,3	1К086К512,8
”онд оплаты труда и страховые взносы	188	09	05	4759900	111	1К053К887,7	1К086К318,4	1К086К347,3
€ные выплаты персоналу, за исключением фонда оплаты труда	188	09	05	4759900	112	551,2	160,9	165,5
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	4759900	130	198К141,8	179К710,9	179К903,2
„енежное довольствие военнослужащих и приравненных к ним лиц	188	09	05	4759900	131	192К381,6	174К116,0	174К116,0
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	05	4759900	134	5К760,2	5К594,9	5К787,2
‡акупка товаров, работ и услуг длЯ государственных нужд	188	09	05	4759900	200	2К170К743,2	2К047К428,8	2К147К594,0
‡акупка товаров, работ и услуг длЯ обеспечениЯ специальным топливом и горюче-смазочными материалами, продовольственного и вещевого обеспечениЯ органов в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	4759900	220	517К068,7	536К931,3	562К098,2
Ћбеспечение специальным топливом и горюче-смазочными материалами в рамках государственного оборонного заказа	188	09	05	4759900	221	700,0	700,0	700,0
Ћбеспечение специальным топливом и горюче-смазочными материалами вне рамок государственного оборонного заказа	188	09	05	4759900	222	36К242,1	22К742,1	22К742,1
Џродовольственное обеспечение в рамках государственного оборонного заказа	188	09	05	4759900	223	479К435,1	513К082,2	538К236,3
‚ещевое обеспечение в рамках государственного оборонного заказа	188	09	05	4759900	225	243,6	257,0	269,8
‚ещевое обеспечение вне рамок государственного оборонного заказа	188	09	05	4759900	226	447,9	150,0	150,0
€ные закупки товаров, работ и услуг длЯ государственных нужд	188	09	05	4759900	240	1К653К674,5	1К510К497,5	1К585К495,8
‡акупка товаров, работ, услуг в сфере информационно-коммуникационных технологий	188	09	05	4759900	242	13К922,1	1К070,0	1К070,0
‡акупка товаров, работ, услуг в целЯх капитального ремонта государственного имущества	188	09	05	4759900	243	462К942,1	139К942,1	246К442,1
ЏрочаЯ закупка товаров, работ и услуг длЯ государственных нужд	188	09	05	4759900	244	1К176К810,3	1К369К485,4	1К337К983,7
€ные бюджетные ассигнованиЯ	188	09	05	4759900	800	6К946,8	5К589,8	5К589,8
€сполнение судебных актов	188	09	05	4759900	830	287,0		
€сполнение судебных актов ђоссийской ”едерации и мировых соглашений по возмещению вреда, причиненного в результате незаконных действий (бездействиЯ) органов государственной власти (государственных органов) либо должностных лиц этих органов, а также в результате деЯтельности казенных учреждений	188	09	05	4759900	831	287,0		
“плата налогов, сборов и иных платежей	188	09	05	4759900	850	6К659,8	5К589,8	5К589,8
“плата налога на имущество организаций и земельного налога	188	09	05	4759900	851	100,0		
“плата прочих налогов, сборов и иных платежей	188	09	05	4759900	852	6К559,8	5К589,8	5К589,8
‘оциальнаЯ помощь	188	09	05	5050000		2К618,6	1К852,5	1К852,5
"”едеральный закон от 19 маЯ 1995 года Ь 81-”‡ ""Ћ государственных пособиЯх гражданам, имеющим детей"""	188	09	05	5050500		2К618,6	1К852,5	1К852,5
Џособие по беременности и родам	188	09	05	5050510		1К400,0	750,0	750,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	5050510	100	1К400,0	750,0	750,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	5050510	130	1К400,0	750,0	750,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	05	5050510	133	1К400,0	750,0	750,0
…диновременное пособие женщинам, вставшим на учет в медицинских учреждениЯх в ранние сроки беременности	188	09	05	5050511		132,5	2,5	2,5
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	5050511	100	132,5	2,5	2,5
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	5050511	130	132,5	2,5	2,5
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	05	5050511	134	132,5	2,5	2,5
…диновременное пособие при рождении ребенка	188	09	05	5050512		186,1	200,0	200,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	5050512	100	186,1	200,0	200,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	5050512	130	186,1	200,0	200,0
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	05	5050512	134	186,1	200,0	200,0
…жемесЯчное пособие по уходу за ребенком	188	09	05	5050513		900,0	900,0	900,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	5050513	100	900,0	900,0	900,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	5050513	130	900,0	900,0	900,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	05	5050513	133	900,0	900,0	900,0
ђеализациЯ государственных функций в области социальной политики	188	09	05	5140000		1К022,0	1К015,0	1К015,0
"”едеральный закон от 27 маЯ 1998 года Ь 76-”‡ ""Ћ статусе военнослужащих"""	188	09	05	5142200		1К000,0	1К000,0	1К000,0
Џодъемное пособие при переезде военнослужащим, проходЯщим военную службу по контракту, на новое место военной службы в другой населенный пункт, в том числе на территорию или с территории иностранного государства, в свЯзи с назначением на воинскую должность, зачислением в военное образовательное учреждение профессионального образованиЯ, срок обучениЯ в котором более одного года, или в свЯзи с передислокацией воинской части	188	09	05	5142204		1К000,0	1К000,0	1К000,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	5142204	100	1К000,0	1К000,0	1К000,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	5142204	130	1К000,0	1К000,0	1К000,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	05	5142204	133	1К000,0	1К000,0	1К000,0
"“каз Џрезидента ђоссийской ”едерации от 30 маЯ 1994 года Ь 1110 ""Ћ размере компенсационных выплат отдельным категориЯм граждан"""	188	09	05	5143500		22,0	15,0	15,0
…жемесЯчные компенсационные выплаты матерЯм (или другим родственникам, фактически осуществлЯющим уход за ребенком), состоЯщим в трудовых отношениЯх на условиЯх найма с организациЯми, и женщинам-военнослужащим, находЯщимсЯ в отпуске по уходу за ребенком	188	09	05	5143503		22,0	15,0	15,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	05	5143503	100	22,0	15,0	15,0
ђасходы на выплаты персоналу казенных учреждений	188	09	05	5143503	110	15,0	12,0	12,0
€ные выплаты персоналу, за исключением фонда оплаты труда	188	09	05	5143503	112	15,0	12,0	12,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	05	5143503	130	7,0	3,0	3,0
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	05	5143503	134	7,0	3,0	3,0
ЋрганизациЯ и проведение XXII Ћлимпийских зимних игр и XI Џаралимпийских зимних игр 2014 года в городе ‘очи, развитие города ‘очи как горноклиматического курорта	188	09	05	5500000		635К243,3	325К100,0	
Ѓюджетные инвестиции в объекты капитального строительства, не включенные в целевые программы	188	09	05	5500700		543К343,3	325К100,0	
‘троительство специальных и военных объектов	188	09	05	5500720		543К343,3	325К100,0	
Ѓюджетные инвестиции	188	09	05	5500720	400	543К343,3	325К100,0	
Ѓюджетные инвестиции в объекты государственной собственности федеральным государственным учреждениЯм	188	09	05	5500720	410	543К343,3	325К100,0	
Ѓюджетные инвестиции в объекты государственной собственности казенным учреждениЯм в рамках государственного оборонного заказа	188	09	05	5500720	412	543К343,3	325К100,0	
Ћбеспечение деЯтельности (оказание услуг) подведомственных учреждений	188	09	05	5509900		91К900,0		
‡акупка товаров, работ и услуг длЯ государственных нужд	188	09	05	5509900	200	91К900,0		
€ные закупки товаров, работ и услуг длЯ государственных нужд	188	09	05	5509900	240	91К900,0		
ЏрочаЯ закупка товаров, работ и услуг длЯ государственных нужд	188	09	05	5509900	244	91К900,0		
‘анитарно-эпидемиологическое благополучие	188	09	07			72К394,2	69К368,9	69К413,4
Ћрганы, осуществлЯющие государственный санитарно-эпидемиологический надзор	188	09	07	4800000		71К944,2	68К977,1	69К021,6
‚ыплата единовременного (выходного) пособиЯ при увольнении военнослужащих и сотрудников правоохранительных органов	188	09	07	4808700		1К000,0	1К000,0	1К000,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	07	4808700	100	1К000,0	1К000,0	1К000,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	07	4808700	130	1К000,0	1К000,0	1К000,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	07	4808700	133	1К000,0	1К000,0	1К000,0
…жемесЯчнаЯ денежнаЯ компенсациЯ за наем (поднаем) жилых помещений	188	09	07	4808800		1К800,0	1К800,0	1К800,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	07	4808800	100	1К800,0	1К800,0	1К800,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	07	4808800	130	1К800,0	1К800,0	1К800,0
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	07	4808800	134	1К800,0	1К800,0	1К800,0
Ћбеспечение деЯтельности (оказание услуг) подведомственных учреждений	188	09	07	4809900		69К144,2	66К177,1	66К221,6
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	07	4809900	100	61К104,8	58К795,4	58К795,4
ђасходы на выплаты персоналу казенных учреждений	188	09	07	4809900	110	1К460,6	1К595,3	1К595,3
”онд оплаты труда и страховые взносы	188	09	07	4809900	111	1К450,6	1К585,3	1К585,3
€ные выплаты персоналу, за исключением фонда оплаты труда	188	09	07	4809900	112	10,0	10,0	10,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	07	4809900	130	59К644,2	57К200,1	57К200,1
„енежное довольствие военнослужащих и приравненных к ним лиц	188	09	07	4809900	131	59К189,2	56К697,1	56К697,1
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	07	4809900	134	455,0	503,0	503,0
‡акупка товаров, работ и услуг длЯ государственных нужд	188	09	07	4809900	200	8К039,4	7К381,7	7К426,2
€ные закупки товаров, работ и услуг длЯ государственных нужд	188	09	07	4809900	240	8К039,4	7К381,7	7К426,2
‡акупка товаров, работ, услуг в сфере информационно-коммуникационных технологий	188	09	07	4809900	242	777,0	70,0	70,0
ЏрочаЯ закупка товаров, работ и услуг длЯ государственных нужд	188	09	07	4809900	244	7К262,4	7К311,7	7К356,2
‘оциальнаЯ помощь	188	09	07	5050000		249,2	191,0	191,0
"”едеральный закон от 19 маЯ 1995 года Ь 81-”‡ ""Ћ государственных пособиЯх гражданам, имеющим детей"""	188	09	07	5050500		249,2	191,0	191,0
Џособие по беременности и родам	188	09	07	5050510		125,0	125,0	125,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	07	5050510	100	125,0	125,0	125,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	07	5050510	130	125,0	125,0	125,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	07	5050510	133	125,0	125,0	125,0
…диновременное пособие женщинам, вставшим на учет в медицинских учреждениЯх в ранние сроки беременности	188	09	07	5050511		0,5	0,5	0,5
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	07	5050511	100	0,5	0,5	0,5
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	07	5050511	130	0,5	0,5	0,5
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	07	5050511	134	0,5	0,5	0,5
…диновременное пособие при рождении ребенка	188	09	07	5050512		12,0	15,5	15,5
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	07	5050512	100	12,0	15,5	15,5
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	07	5050512	130	12,0	15,5	15,5
€ные выплаты персоналу, за исключением денежного довольствиЯ	188	09	07	5050512	134	12,0	15,5	15,5
…жемесЯчное пособие по уходу за ребенком	188	09	07	5050513		111,7	50,0	50,0
ђасходы на выплаты персоналу в целЯх обеспечениЯ выполнениЯ функций государственными органами, казенными учреждениЯми, органами управлениЯ государственными внебюджетными фондами	188	09	07	5050513	100	111,7	50,0	50,0
ђасходы на выплаты персоналу в сфере национальной безопасности, правоохранительной деЯтельности и обороны	188	09	07	5050513	130	111,7	50,0	50,0
ђасходы на выплаты, зависЯщие от размера денежного довольствиЯ	188	09	07	5050513	133	111,7	50,0	50,0
ђеализациЯ государственных функций в области социальной политики	188	09	07	5140000		200,8	200,8	200,8
"”едеральный закон от 27 маЯ 1998 года Ь 76-”‡ ""Ћ статусе военнослужащих"""	188	09	07	5142200		200,0	200,0	200,0
Џодъемное пособие при переезде военнослужащим, проходЯщим военную службу по контракту, на новое место военной службы в другой населенный пункт, в том числе на территорию или с территории иностранного государства, в свЯзи с назначением на воинскую должность, зачислением в военное образовательное учреждение профессионального образованиЯ, срок обучениЯ в котором более одного года, или в свЯзи с передислокацией воинской части	188	09	07	5142204		200,0	200,0	200,0
