year	month	reg_name	ind_bribery	ind_robbery	ind_rape	ind_steal	ind_drugs	ind_peculation	ind_brigadary	ind_death	ind_harm	ind_ruffian
2011	12	Смоленская область	0.12	7.45	0.1	63.98	11.39	0.6	1.14	0.72	1.55	0.41
2011	12	Тамбовская область	0.21	2.3	0.28	32.06	11.85	0.64	0.18	0.64	1.56	0.28
2011	12	Тверская область	0.17	7.2	0.37	95.57	9.7	0.78	1.76	1.32	2.87	0.29
2011	12	Тульская область	0.0	4.15	0.26	31.23	7.66	0.67	0.32	0.78	2.6	0.19
2011	12	Ярославская область	0.09	7.27	0.31	52.36	7.12	0.63	0.38	0.77	1.68	0.08
2011	12	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2011	12	Астраханская область	0.85	7.35	0.7	62.85	15.89	1.33	1.29	1.19	1.29	0.4
2011	12	Волгоградская область	2.92	7.07	0.12	51.7	9.69	0.68	0.46	0.93	2.12	0.42
2011	12	Краснодарский край	0.14	3.84	0.27	46.51	9.69	0.67	0.58	0.62	1.8	0.21
2011	12	Республика Адыгея (Адыгея)	0.27	2.71	0.23	34.07	5.87	1.9	0.45	0.68	1.35	0.23
2011	12	Республика Калмыкия	2.68	2.12	0.0	25.78	13.42	1.78	0.0	2.12	1.41	0.35
2011	12	Ростовская область	0.14	5.91	0.45	55.75	11.54	0.25	1.04	0.8	1.18	0.14
2011	12	СЕВЕРО-ЗАПАДНЫЙ ФО	0.37	8.12	0.33	60.5	14.73	2.21	1.11	0.93	2.32	0.33
2011	12	Архангельская область	0.0	10.44	0.8	79.64	6.54	0.67	1.28	1.12	3.43	0.08
2011	12	Вологодская область	0.88	9.06	0.41	76.55	8.16	1.28	0.99	0.99	3.63	1.4
2011	12	Город Санкт-Петербург город федерального значения	0.22	9.33	0.17	43.87	23.04	0.5	1.43	0.63	1.24	0.17
2011	12	Калининградская область	0.38	7.89	0.43	75.91	11.51	2.63	0.85	0.85	2.03	0.0
2011	12	Ленинградская область	0.35	4.54	0.43	59.09	11.84	7.07	0.98	1.29	2.33	0.25
2011	12	Мурманская область	0.85	7.53	0.0	64.06	20.8	2.13	1.43	1.08	3.11	0.84
2011	12	Новгородская область	0.18	7.18	0.0	69.78	10.46	3.12	1.09	1.72	3.12	0.16
2011	12	Псковская область	0.34	5.52	0.15	84.81	7.41	0.68	1.02	1.31	2.61	0.0
2011	12	Республика Карелия	0.87	10.23	0.15	73.66	7.02	5.72	0.44	0.73	2.19	0.29
2011	12	Республика Коми	0.25	5.89	0.95	45.94	10.2	3.06	0.21	0.74	3.36	0.53
2011	12	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.26	10.36	0.31	75.23	12.78	1.49	1.1	1.4	4.11	0.12
2011	12	Амурская область	0.0	7.67	0.35	67.27	20.22	0.57	0.7	2.67	4.42	0.0
2011	12	Еврейская автономная область	1.98	5.94	1.08	70.26	16.21	0.66	1.62	0.54	4.32	0.0
2011	12	Камчатская область	0.0	4.68	0.58	35.35	8.77	3.16	0.88	0.58	2.05	0.0
2011	12	Магаданская область	0.0	7.44	0.0	53.95	17.36	0.75	0.62	0.62	3.1	0.0
2011	12	Приморский край	0.3	12.41	0.3	93.85	14.18	1.14	1.97	0.81	3.18	0.25
2011	12	Республика Саха (Якутия)	0.27	8.22	0.42	54.67	6.85	3.98	0.53	2.0	6.32	0.11
2011	12	Сахалинская область	0.0	8.22	0.0	66.36	11.94	1.65	0.59	0.78	2.94	0.2
2011	12	Хабаровский край	0.34	13.85	0.21	84.4	10.71	0.77	0.79	1.71	4.5	0.07
2011	12	Чукотский автономный округ	0.0	4.12	0.0	57.62	8.23	0.0	0.0	0.0	12.35	0.0
2011	12	СИБИРСКИЙ ФО	0.53	11.43	0.29	79.42	15.9	2.18	1.58	1.53	4.42	0.23
2011	12	Алтайский край	0.19	5.38	0.2	53.56	14.73	1.96	0.36	1.37	2.65	0.12
2011	12	Иркутская область	0.2	18.66	0.2	94.62	11.59	0.39	3.08	2.32	5.95	0.36
2011	12	Кемеровская область	0.13	19.11	0.32	88.88	15.03	1.62	2.48	1.63	4.79	0.21
2011	12	Красноярский край	0.33	10.12	0.07	76.89	15.86	2.08	1.07	0.86	3.73	0.35
2011	12	Новосибирская область	0.36	10.04	0.45	85.51	19.32	5.73	1.25	1.02	2.34	0.23
2011	12	Омская область	0.71	5.12	0.25	45.23	14.66	1.01	1.04	0.65	3.43	0.05
2011	12	Республика Алтай	5.02	5.69	0.47	138.57	17.56	3.14	0.47	0.95	7.12	0.0
2011	12	Республика Бурятия	1.44	9.86	0.31	84.38	22.94	0.92	0.93	2.08	5.4	0.42
2011	12	Республика Тыва	0.0	11.35	2.21	50.78	26.49	1.34	2.21	4.42	20.82	0.32
2011	12	Республика Хакасия	0.45	5.75	0.56	95.89	13.91	2.04	1.11	1.85	3.34	0.0
2011	12	Томская область	0.23	13.41	0.0	92.36	17.72	2.74	0.96	0.48	3.54	0.1
2011	12	Читинская область	-	-	-	-	-	-	-	-	-	-
2011	12	УРАЛЬСКИЙ ФО	0.65	8.47	0.2	69.32	14.18	3.84	0.89	1.16	3.24	0.68
2011	12	Курганская область	0.13	4.85	0.21	52.77	12.56	1.26	0.53	1.9	2.85	1.06
2011	12	Свердловская область	0.16	8.76	0.16	62.72	14.18	1.43	0.64	0.93	2.87	0.61
2011	12	Тюменская область	1.84	6.21	0.29	67.87	18.13	5.37	0.96	1.11	3.32	0.7
2011	12	Челябинская область	0.27	11.29	0.17	83.46	10.75	6.1	1.23	1.31	3.73	0.63
2011	12	ПРИВОЛЖСКИЙ ФО	0.36	7.2	0.31	53.53	9.25	1.47	0.68	0.79	2.24	0.23
2011	12	Кировская область	1.61	4.24	0.36	38.24	6.97	0.68	0.65	0.5	1.94	0.07
2011	12	Нижегородская область	0.07	9.84	0.12	57.74	8.7	3.62	0.39	0.69	2.17	0.03
2011	12	Оренбургская область	0.11	5.92	0.28	49.65	9.56	0.51	0.8	1.04	2.84	0.0
2011	12	Пензенская область	0.17	2.4	0.15	30.66	5.61	0.42	0.22	0.51	1.53	0.15
2011	12	Пермский край	0.22	13.22	0.63	75.41	8.26	0.72	1.15	1.04	4.33	0.15
2011	12	Республика Башкортостан	0.27	5.14	0.27	58.26	9.79	1.62	0.54	1.23	2.58	0.3
2011	12	Республика Марий Эл	0.34	5.87	0.57	41.54	8.88	0.69	1.15	1.15	2.72	0.43
2011	12	Республика Мордовия	0.42	2.42	0.0	21.78	4.11	0.71	0.48	0.6	1.45	0.12
2011	12	Республика Татарстан (Татарстан)	0.79	5.21	0.21	53.46	8.05	0.67	0.5	0.61	1.93	0.53
2011	12	Самарская область	0.33	11.07	0.19	73.44	18.14	0.82	1.17	0.79	1.42	0.25
2011	12	Саратовская область	0.27	4.52	0.16	43.67	7.1	2.97	0.39	0.55	1.4	0.12
2011	12	Удмуртская Республика	0.48	10.81	0.46	60.15	12.71	1.75	0.92	0.79	2.69	0.33
2011	12	Ульяновская область	0.0	6.31	0.62	36.42	7.93	1.62	1.0	0.62	2.0	0.15
2011	12	Чувашская Республика - Чувашия	0.0	6.81	0.78	36.06	3.52	1.97	0.47	0.47	1.56	0.55
2011	12	СЕВЕРО-КАВКАЗСКИЙ ФО	0.31	2.1	0.21	19.33	7.73	0.56	0.73	0.98	0.79	0.19
2011	12	Кабардино-Балкарская Республика	0.28	4.36	0.45	25.73	7.05	0.55	1.57	2.13	0.56	0.0
2011	12	Карачаево-Черкесская Республика	0.58	2.58	0.47	17.1	6.56	0.29	0.47	1.17	1.64	0.23
2011	12	Республика Дагестан	0.15	0.55	0.07	6.39	5.37	0.25	0.66	1.06	0.44	0.11
2011	12	Республика Ингушетия	1.08	0.39	0.0	3.29	4.26	0.0	0.39	1.35	0.58	0.0
2011	12	Республика Северная Осетия-Алания	0.35	1.85	0.14	12.13	14.41	0.53	0.86	0.86	0.43	0.29
2011	12	Ставропольский край	0.31	4.13	0.33	42.49	11.14	1.1	0.77	0.81	1.59	0.44
2011	12	Чеченская Республика	0.24	0.16	0.08	4.5	4.1	0.24	0.39	0.24	0.0	0.0
2012	1	ЦЕНТРАЛЬНЫЙ ФО	0.82	5.95	0.2	48.45	9.69	3.56	1.05	0.61	1.73	0.26
2012	1	Белгородская область	0.38	2.09	0.07	27.58	9.02	2.07	0.39	0.39	1.31	0.07
2012	1	Брянская область	0.46	4.02	0.23	46.43	16.64	1.0	0.46	1.16	1.78	0.39
2012	1	Владимирская область	2.62	6.85	0.35	46.57	10.14	1.47	1.26	1.12	2.45	0.28
2012	1	Воронежская область	1.64	3.71	0.09	41.43	8.18	1.44	0.57	0.44	1.86	0.13
2012	1	Город Москва столица Российской Федерации город федерального значения	0.54	8.74	0.22	60.11	7.61	1.11	1.56	0.24	1.11	0.43
2012	1	Ивановская область	0.33	6.19	0.47	47.16	17.63	4.58	0.84	0.75	2.34	0.19
2012	1	Калужская область	1.98	5.09	0.3	43.33	7.09	1.52	1.5	1.1	3.39	0.2
2012	1	Костромская область	0.86	4.36	0.0	37.92	10.9	9.78	0.29	0.29	2.32	0.0
2012	1	Курская область	0.1	3.66	0.09	48.41	10.1	5.12	0.17	0.87	1.83	0.17
2012	1	Липецкая область	1.72	4.66	0.0	37.05	6.65	1.62	0.43	1.04	1.73	0.17
2012	1	Московская область	0.84	6.46	0.21	50.68	12.26	7.95	1.44	0.78	2.07	0.18
2012	1	Орловская область	1.73	1.85	0.0	49.84	8.0	6.35	0.62	0.74	1.72	0.25
2012	1	Рязанская область	0.6	2.69	0.09	20.58	7.47	0.5	0.43	0.35	1.39	0.0
2012	1	Смоленская область	0.36	6.83	0.31	54.45	11.49	6.39	0.62	0.83	1.86	0.93
2012	1	Тамбовская область	0.86	2.11	0.18	27.01	15.62	0.96	0.37	0.73	1.38	0.37
2012	1	Тверская область	0.17	6.32	0.44	73.59	5.73	11.98	0.88	1.18	1.98	0.07
2012	1	Тульская область	0.82	2.4	0.26	21.62	9.02	3.97	0.52	0.71	2.34	0.06
2012	1	Ярославская область	0.45	6.35	0.08	46.54	7.96	0.71	0.77	0.54	1.68	0.15
2012	1	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2012	1	Астраханская область	1.21	7.35	0.2	48.75	19.56	2.42	0.79	1.09	1.69	0.4
2012	1	Волгоградская область	0.77	5.91	0.08	49.77	12.59	2.87	0.73	0.73	2.36	0.42
2012	1	Краснодарский край	0.9	2.27	0.23	30.98	17.21	2.36	0.74	0.56	1.63	0.1
2012	1	Республика Адыгея (Адыгея)	1.63	3.38	3.61	25.5	6.09	0.27	0.68	0.45	0.68	0.0
2012	1	Республика Калмыкия	0.45	3.53	0.71	33.9	32.14	5.35	1.06	1.77	4.24	0.71
2012	1	Ростовская область	0.5	5.08	0.17	44.62	12.46	1.0	0.76	0.9	1.42	0.09
2012	1	СЕВЕРО-ЗАПАДНЫЙ ФО	0.67	6.13	0.18	44.99	13.46	2.46	0.95	0.86	2.18	0.39
2012	1	Архангельская область	0.19	8.37	0.32	65.85	6.14	1.05	0.96	0.96	2.71	0.4
2012	1	Вологодская область	1.08	10.3	0.25	61.63	10.22	2.06	0.99	0.74	3.05	1.65
2012	1	Город Санкт-Петербург город федерального значения	0.5	5.37	0.2	28.41	18.69	0.22	1.22	0.8	1.13	0.22
2012	1	Калининградская область	1.13	5.44	0.11	55.98	8.85	2.38	0.32	0.96	2.45	0.32
2012	1	Ленинградская область	0.14	3.31	0.18	48.72	9.14	11.1	0.98	0.92	2.39	0.37
2012	1	Мурманская область	0.57	9.8	0.0	49.48	19.72	1.85	0.24	0.96	2.63	0.36
2012	1	Новгородская область	1.1	3.9	0.16	44.49	11.4	1.65	0.62	1.25	2.19	0.47
2012	1	Псковская область	1.7	5.23	0.0	55.62	7.41	0.34	1.6	0.58	4.21	0.0
2012	1	Республика Карелия	1.56	5.99	0.44	56.12	17.25	1.73	1.02	1.17	3.07	0.0
2012	1	Республика Коми	0.51	6.1	0.0	39.85	11.46	3.95	0.53	0.63	2.31	0.21
2012	1	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.34	8.9	0.39	57.02	14.47	1.37	1.07	1.37	4.36	0.12
2012	1	Амурская область	0.14	9.64	0.58	58.33	23.82	0.99	0.93	1.86	5.11	0.23
2012	1	Еврейская автономная область	0.66	6.49	0.54	67.55	16.21	1.98	1.08	0.54	8.11	0.0
2012	1	Камчатская область	1.05	6.43	1.46	52.3	14.32	1.4	0.58	1.17	3.21	0.58
2012	1	Магаданская область	0.0	3.72	1.24	52.09	20.47	1.49	0.62	1.24	3.1	0.0
2012	1	Приморский край	0.24	10.29	0.3	69.48	13.32	0.78	1.77	1.01	2.93	0.15
2012	1	Республика Саха (Якутия)	0.0	7.27	0.32	39.29	6.74	1.65	0.63	1.16	7.79	0.0
2012	1	Сахалинская область	0.71	8.61	0.2	46.0	21.34	5.41	0.0	2.15	4.11	0.0
2012	1	Хабаровский край	0.43	9.21	0.14	55.84	12.0	0.77	1.07	1.64	3.36	0.07
2012	1	Чукотский автономный округ	2.64	8.23	0.0	30.87	20.58	0.0	0.0	0.0	12.35	0.0
2012	1	СИБИРСКИЙ ФО	0.73	9.48	0.21	58.91	16.51	1.46	1.3	1.41	4.29	0.17
2012	1	Алтайский край	0.77	5.78	0.16	45.61	19.39	1.96	0.52	0.88	3.05	0.12
2012	1	Иркутская область	0.3	14.26	0.04	59.98	9.75	1.38	1.52	1.68	5.43	0.24
2012	1	Кемеровская область	0.34	15.14	0.25	64.49	16.66	1.02	2.45	1.56	5.28	0.18
2012	1	Красноярский край	0.37	7.5	0.07	59.78	17.17	0.83	0.97	1.35	3.42	0.28
2012	1	Новосибирская область	0.27	9.32	0.11	64.23	17.28	3.04	1.51	0.98	2.45	0.26
2012	1	Омская область	2.85	5.32	0.4	42.64	13.37	0.65	0.7	0.75	3.03	0.05
2012	1	Республика Алтай	0.0	5.69	1.9	62.64	18.98	1.25	0.47	1.9	4.75	0.0
2012	1	Республика Бурятия	0.13	10.17	0.1	67.46	23.25	0.79	1.14	3.22	5.81	0.21
2012	1	Республика Тыва	0.0	4.73	1.58	32.17	27.76	0.45	2.84	3.15	14.51	0.0
2012	1	Республика Хакасия	0.45	6.68	0.0	64.73	13.35	0.91	0.93	1.3	5.01	0.0
2012	1	Томская область	0.69	9.58	0.1	71.95	13.89	0.34	1.05	1.05	4.41	0.0
2012	1	Читинская область	-	-	-	-	-	-	-	-	-	-
2012	1	УРАЛЬСКИЙ ФО	1.3	6.58	0.33	50.98	13.08	4.31	0.68	0.87	2.88	0.48
2012	1	Курганская область	0.38	5.07	0.53	43.59	12.88	1.64	0.0	1.06	1.9	1.06
2012	1	Свердловская область	0.43	5.92	0.2	44.52	10.26	4.03	0.68	0.8	2.84	0.23
2012	1	Тюменская область	2.34	5.71	0.52	52.27	19.65	3.43	0.76	0.67	2.94	0.79
2012	1	Челябинская область	1.67	8.66	0.23	59.83	10.23	6.2	0.8	1.11	3.14	0.34
2012	1	ПРИВОЛЖСКИЙ ФО	1.28	6.08	0.27	42.68	10.6	3.95	0.63	0.94	2.46	0.25
2012	1	Кировская область	1.18	4.67	0.29	31.34	10.57	4.23	0.58	0.65	2.59	0.07
2012	1	Нижегородская область	0.35	7.58	0.27	46.15	7.13	9.92	0.39	0.75	1.96	0.09
2012	1	Оренбургская область	0.74	4.16	0.14	39.19	10.41	0.91	0.47	1.18	2.84	0.09
2012	1	Пензенская область	0.85	2.84	0.51	26.43	9.25	0.93	0.36	0.58	2.62	0.0
2012	1	Пермский край	1.07	11.59	0.44	62.86	11.77	0.94	0.81	1.0	4.55	0.26
2012	1	Республика Башкортостан	4.32	3.27	0.2	41.0	13.67	7.16	0.44	0.98	2.41	0.2
2012	1	Республика Марий Эл	0.69	7.16	0.0	32.08	7.3	1.89	2.01	1.86	2.58	0.57
2012	1	Республика Мордовия	0.85	1.57	0.12	17.54	5.93	3.67	0.36	0.73	1.09	0.0
2012	1	Республика Татарстан (Татарстан)	1.24	5.56	0.16	44.22	8.26	0.98	0.77	0.85	2.25	0.64
2012	1	Самарская область	0.56	8.52	0.22	56.09	16.88	1.04	0.95	1.04	1.96	0.13
2012	1	Саратовская область	1.01	3.82	0.12	34.86	10.37	8.92	0.23	0.86	1.52	0.04
2012	1	Удмуртская Республика	0.4	10.22	0.46	51.23	12.91	2.54	0.79	1.11	3.87	0.66
2012	1	Ульяновская область	0.09	5.85	0.46	35.58	9.16	2.97	1.08	1.31	3.0	0.31
2012	1	Чувашская Республика - Чувашия	1.59	5.24	0.63	28.79	4.46	2.16	0.39	0.63	1.02	0.47
2012	1	СЕВЕРО-КАВКАЗСКИЙ ФО	0.32	1.88	0.13	17.9	10.92	1.68	0.64	0.51	0.92	0.18
2012	1	Кабардино-Балкарская Республика	0.14	2.69	0.0	29.98	11.86	0.69	0.45	0.78	1.12	0.34
2012	1	Карачаево-Черкесская Республика	0.0	2.34	0.23	18.03	7.26	3.49	0.0	0.94	0.7	0.0
2012	1	Республика Дагестан	0.0	0.8	0.11	5.66	6.76	0.34	0.51	0.51	0.44	0.15
2012	1	Республика Ингушетия	0.27	0.0	0.0	3.87	9.29	0.0	0.19	0.39	0.19	0.19
2012	1	Республика Северная Осетия-Алания	0.35	2.43	0.14	11.99	16.12	9.83	1.14	0.57	1.14	0.14
2012	1	Ставропольский край	0.84	3.69	0.26	36.04	17.19	1.41	1.11	0.44	1.73	0.3
2012	1	Чеченская Республика	0.0	0.08	0.0	5.99	4.89	0.94	0.16	0.32	0.32	0.0
2012	2	ЦЕНТРАЛЬНЫЙ ФО	0.9	5.83	0.15	51.13	10.91	1.93	1.05	0.55	1.51	0.29
2012	2	Белгородская область	0.23	3.01	0.0	33.98	6.14	1.3	0.52	0.72	1.11	0.0
2012	2	Брянская область	0.46	3.17	0.0	46.12	13.0	3.65	0.23	0.54	1.7	0.54
2012	2	Владимирская область	1.06	5.59	0.21	47.55	10.42	3.84	1.19	0.91	2.1	0.35
2012	2	Воронежская область	0.26	4.64	0.09	48.02	7.07	1.59	0.62	0.4	1.28	0.27
2012	2	Город Москва столица Российской Федерации город федерального значения	0.75	8.47	0.12	66.16	9.89	0.67	1.75	0.35	0.91	0.4
2012	2	Ивановская область	1.2	4.97	0.0	47.35	11.63	6.32	0.84	1.03	1.97	0.47
2012	2	Калужская область	1.4	4.59	0.0	46.43	8.59	2.33	1.5	0.8	1.9	0.3
2012	2	Костромская область	0.86	3.34	0.0	31.82	16.13	7.21	0.44	0.44	1.89	0.58
2012	2	Курская область	2.46	4.35	0.26	47.97	8.88	2.25	0.52	0.52	1.22	0.09
2012	2	Липецкая область	0.2	4.49	0.17	33.25	9.07	0.51	0.17	0.52	1.55	0.17
2012	2	Московская область	0.9	6.32	0.27	52.75	14.23	1.78	1.21	0.7	2.0	0.19
2012	2	Орловская область	1.44	3.82	0.12	44.92	13.42	7.5	1.11	0.62	1.85	0.62
2012	2	Рязанская область	0.4	2.08	0.09	16.67	10.77	1.11	0.17	0.43	1.91	0.0
2012	2	Смоленская область	2.65	4.35	0.52	50.83	14.18	2.89	0.93	0.31	2.38	0.21
2012	2	Тамбовская область	3.42	2.76	0.0	27.56	13.32	0.64	0.18	0.46	1.47	0.46
2012	2	Тверская область	0.26	5.0	0.29	71.31	9.92	4.31	0.81	0.59	2.13	0.51
2012	2	Тульская область	1.12	3.51	0.06	25.38	11.43	1.42	0.32	0.84	1.43	0.0
2012	2	Ярославская область	0.18	7.35	0.15	54.5	9.19	0.63	0.61	0.54	1.61	0.0
2012	2	ЮЖНЫЙ ФО	-	-	-	-	-	-	-	-	-	-
2012	2	Астраханская область	1.33	5.56	0.1	46.07	19.66	2.06	1.09	1.19	0.99	0.3
2012	2	Волгоградская область	1.46	6.14	0.19	43.9	10.7	1.96	0.5	0.42	1.24	0.12
2012	2	Краснодарский край	0.95	2.15	0.12	32.88	14.09	2.17	1.01	0.72	1.43	0.17
2012	2	Республика Адыгея (Адыгея)	0.0	3.61	0.23	28.66	9.48	0.0	0.68	0.45	1.13	0.23
2012	2	Республика Калмыкия	2.68	3.53	0.71	27.55	24.01	8.03	0.0	0.35	1.41	1.06
2012	2	Ростовская область	0.33	4.99	0.09	44.19	14.68	1.25	1.21	0.69	1.54	0.12
2012	2	СЕВЕРО-ЗАПАДНЫЙ ФО	0.4	6.33	0.31	47.31	15.61	3.23	1.09	0.71	1.73	0.29
2012	2	Архангельская область	0.57	6.94	1.28	61.7	9.33	4.59	1.12	1.04	2.23	0.48
2012	2	Вологодская область	0.39	6.18	0.41	62.7	9.64	1.18	1.07	0.66	2.47	0.74
2012	2	Город Санкт-Петербург город федерального значения	0.37	7.46	0.22	34.69	21.76	0.5	1.52	0.46	0.87	0.3
2012	2	Калининградская область	0.5	6.82	0.11	58.0	13.11	5.39	0.64	0.75	1.49	0.11
2012	2	Ленинградская область	0.07	2.82	0.18	44.92	10.31	9.19	1.29	0.74	1.72	0.12
2012	2	Мурманская область	0.71	8.01	0.0	53.19	25.58	2.41	0.48	1.08	1.55	0.36
2012	2	Новгородская область	0.55	5.31	0.0	54.48	10.3	3.12	0.62	0.94	2.34	0.16
2012	2	Псковская область	0.17	5.66	0.0	55.33	9.15	4.24	0.58	0.73	2.9	0.0
2012	2	Республика Карелия	0.87	5.26	0.58	59.19	17.54	4.33	0.0	0.58	2.05	0.0
2012	2	Республика Коми	0.25	6.31	0.21	38.9	11.46	4.33	1.16	1.16	3.15	0.32
2012	2	ДАЛЬНЕВОСТОЧНЫЙ ФО	0.36	8.49	0.26	67.17	16.64	1.47	1.21	1.37	4.13	0.09
2012	2	Амурская область	0.28	8.48	0.23	63.44	29.98	1.28	1.16	1.39	5.69	0.0
2012	2	Еврейская автономная область	0.66	4.86	1.08	85.93	16.75	2.64	1.08	0.54	5.4	0.0
2012	2	Камчатская область	0.7	7.01	0.58	48.8	11.98	0.35	1.17	1.17	3.8	0.29
2012	2	Магаданская область	0.0	6.82	0.0	47.75	19.23	1.49	4.34	1.24	1.86	0.0
2012	2	Приморский край	0.18	10.39	0.2	87.54	16.6	0.42	1.21	1.16	3.68	0.15
2012	2	Республика Саха (Якутия)	0.41	6.0	0.42	50.98	10.22	1.92	1.05	1.47	5.79	0.0
2012	2	Сахалинская область	1.18	4.89	0.0	47.18	18.79	4.71	0.78	0.78	2.54	0.2
2012	2	Хабаровский край	0.17	9.85	0.21	63.69	12.57	1.62	1.21	1.86	3.28	0.07
2012	2	Чукотский автономный округ	2.64	8.23	0.0	51.45	26.75	5.29	0.0	4.12	8.23	0.0
2012	2	СИБИРСКИЙ ФО	0.56	9.31	0.19	69.27	19.67	2.61	1.32	1.35	4.19	0.23
2012	2	Алтайский край	0.38	5.38	0.12	50.63	20.28	4.02	0.48	1.24	2.41	0.12
2012	2	Иркутская область	0.39	15.42	0.32	77.6	11.71	0.64	2.16	1.76	5.91	0.36
2012	2	Кемеровская область	0.26	13.65	0.14	77.54	18.08	3.92	1.67	1.24	4.86	0.32
2012	2	Красноярский край	0.58	8.29	0.14	66.48	20.73	0.71	1.07	1.21	3.56	0.35
2012	2	Новосибирская область	0.76	9.09	0.15	69.74	26.04	4.3	1.4	1.06	2.26	0.15
2012	2	Омская область	0.89	4.92	0.25	51.54	17.15	0.42	0.99	0.3	2.39	0.05
2012	2	Республика Алтай	0.63	3.32	0.47	85.89	12.81	7.53	0.95	1.9	4.75	0.0
2012	2	Республика Бурятия	0.26	9.03	0.31	85.94	25.01	0.66	1.04	2.7	5.29	0.52
2012	2	Республика Тыва	1.34	6.94	0.63	37.53	28.07	0.89	0.95	4.42	16.72	0.32
2012	2	Республика Хакасия	1.59	5.56	0.0	66.22	19.29	2.04	0.93	0.74	5.01	0.0
2012	2	Томская область	0.8	10.73	0.19	80.86	21.75	3.66	1.15	0.77	3.26	0.1
2012	2	Читинская область	-	-	-	-	-	-	-	-	-	-
2012	2	УРАЛЬСКИЙ ФО	0.8	6.51	0.24	58.22	14.28	4.1	0.87	1.0	3.01	0.42
2012	2	Курганская область	0.13	4.33	0.11	49.18	14.99	4.04	0.74	1.16	3.48	1.06
2012	2	Свердловская область	0.51	6.19	0.25	52.57	11.52	4.22	0.75	1.07	2.78	0.18
2012	2	Тюменская область	0.4	5.48	0.23	55.1	20.73	2.34	0.99	1.02	3.73	0.5
2012	2	Челябинская область	1.74	8.49	0.29	70.8	11.23	5.62	0.94	0.86	2.48	0.48
2012	2	ПРИВОЛЖСКИЙ ФО	1.34	5.98	0.26	44.17	11.11	5.14	0.76	0.74	1.86	0.25
2012	2	Кировская область	2.03	4.96	0.5	34.87	8.7	4.99	0.65	0.72	1.37	0.29
2012	2	Нижегородская область	0.56	7.13	0.12	49.58	9.45	18.37	0.93	0.78	1.38	0.09
2012	2	Оренбургская область	0.68	5.44	0.38	40.37	13.11	1.14	0.66	1.56	2.7	0.19
2012	2	Пензенская область	1.19	2.91	0.22	22.65	7.28	0.76	0.15	0.15	1.24	0.22
2012	2	Пермский край	0.85	11.48	0.3	68.34	12.55	1.52	1.3	0.96	3.0	0.3
2012	2	Республика Башкортостан	4.38	3.94	0.25	46.43	10.33	3.6	0.49	0.96	1.94	0.05
2012	2	Республика Марий Эл	1.2	6.45	0.43	33.23	9.45	3.43	1.0	1.15	1.72	1.0
2012	2	Республика Мордовия	0.99	2.66	0.0	19.36	7.14	11.86	0.24	0.36	1.33	0.0
2012	2	Республика Татарстан (Татарстан)	0.7	4.5	0.19	41.66	8.87	1.43	0.45	0.56	1.22	0.34
2012	2	Самарская область	0.93	8.86	0.19	60.25	19.81	1.89	1.61	0.41	2.11	0.28
2012	2	Саратовская область	0.78	3.47	0.12	30.41	11.74	11.99	0.35	0.58	1.29	0.0
2012	2	Удмуртская Республика	0.72	8.58	0.46	51.89	12.38	3.89	0.85	0.79	2.75	0.59
2012	2	Ульяновская область	0.72	5.47	0.15	34.65	9.93	0.54	1.16	0.39	2.46	0.31
2012	2	Чувашская Республика - Чувашия	1.31	4.85	0.86	28.94	5.16	1.69	0.39	0.7	1.41	0.7
2012	2	СЕВЕРО-КАВКАЗСКИЙ ФО	0.8	2.16	0.15	19.11	10.37	1.98	0.73	0.68	0.57	0.17
2012	2	Кабардино-Балкарская Республика	0.14	2.8	0.22	27.19	11.08	0.69	0.67	0.67	0.56	0.0
2012	2	Карачаево-Черкесская Республика	0.58	2.34	0.47	20.37	13.11	2.62	0.94	0.47	1.17	0.0
2012	2	Республика Дагестан	0.44	1.35	0.04	8.99	7.74	0.64	0.47	0.88	0.22	0.15
2012	2	Республика Ингушетия	0.0	0.39	0.0	2.52	6.97	0.27	0.0	0.0	0.0	0.19
2012	2	Республика Северная Осетия-Алания	2.11	0.86	0.0	16.41	18.26	12.46	0.86	1.28	0.29	0.0
2012	2	Ставропольский край	1.46	4.39	0.26	36.85	13.61	1.68	1.29	0.59	1.29	0.41
2012	2	Чеченская Республика	0.0	0.08	0.16	5.2	4.73	0.59	0.32	0.47	0.0	0.0
2012	3	ЦЕНТРАЛЬНЫЙ ФО	0.98	6.68	0.25	55.77	11.54	2.66	1.26	0.64	1.74	0.36
2012	3	Белгородская область	0.77	3.2	0.39	34.64	6.73	1.0	0.65	0.2	1.11	0.0
2012	3	Брянская область	1.0	3.56	0.23	49.76	14.55	13.33	0.62	1.32	1.55	0.23
2012	3	Владимирская область	0.65	7.62	0.35	57.41	13.99	8.83	1.89	0.56	2.73	0.14
2012	3	Воронежская область	0.87	4.07	0.18	47.31	6.59	1.59	0.75	0.53	1.72	0.22
2012	3	Город Москва столица Российской Федерации город федерального значения	0.91	10.1	0.15	74.47	10.32	0.42	2.2	0.46	1.12	0.62
2012	3	Ивановская область	3.38	5.53	0.19	51.01	10.59	5.34	1.03	1.13	2.34	0.47
