person_id	person	income	ptype	name	transport_raw
5e65793d7b5b7eaa356d466a5c949991	Глухов И.А.	1684921.05	_himself	Глухов И.А.	
5e65793d7b5b7eaa356d466a5c949991	Глухов И.А.	420000	wife	супруга	
adc38ee137068a0cc94c181a2dbc06c4	Глушков С.А.	1477795.84	_himself	Глушков С.А.	
adc38ee137068a0cc94c181a2dbc06c4	Глушков С.А.	644152	wife	супруга	
8566b3895d83c2c173bc833e1f6af64a	Говорун Б.С.	1336781.61	_himself	Говорун Б.С.	
b973146fe80d1ba907a758ee831511ed	Голованов В.В.	1058144.2	_himself	Голованов В.В.	
b973146fe80d1ba907a758ee831511ed	Голованов В.В.	833106.5	wife	супруга	Нисан Тиана
32d71d6b8160727e68b3ed22ff83656b	Голованов С.Н.	786158	_himself	Голованов С.Н.	
32d71d6b8160727e68b3ed22ff83656b	Голованов С.Н.	None	son	сын	
852397eb5b3c1145a699fb97b7d60cf4	Головизнин А.Г.	1231795.44	_himself	Головизнин А.Г.	
852397eb5b3c1145a699fb97b7d60cf4	Головизнин А.Г.	None	wife	супруга	Тойота RAV 4
852397eb5b3c1145a699fb97b7d60cf4	Головизнин А.Г.	None	son	сын	
244f8ab5753312dec66bf988b7ea5cad	Головкин Н.В.	1951071.35	_himself	Головкин Н.В.	
244f8ab5753312dec66bf988b7ea5cad	Головкин Н.В.	91436.64	wife	супруга	
5ce604b184ce22f2f7c78399ee24d589	Голубцов А.Н.	1117469	_himself	Голубцов А.Н.	
5ce604b184ce22f2f7c78399ee24d589	Голубцов А.Н.	7240000	wife	супруга	Форд Маверик
1863f40809636e71513e30a8add5840d	Гончаров Н.В.	1098961.6	_himself	Гончаров Н.В.	
1863f40809636e71513e30a8add5840d	Гончаров Н.В.	76800	wife	супруга	
1863f40809636e71513e30a8add5840d	Гончаров Н.В.	None	son	сын	
1863f40809636e71513e30a8add5840d	Гончаров Н.В.	None	daughter	дочь	
4990452cad19323d47af8fc2df777571	Гордиенко В.В.	1038000	_himself	Гордиенко В.В.	
4990452cad19323d47af8fc2df777571	Гордиенко В.В.	201302	wife	супруга	
dc0cd2fd71d09810d3fb718ffa65d0f0	Горелов А.П.	940054.07	_himself	Горелов А.П.	
dc0cd2fd71d09810d3fb718ffa65d0f0	Горелов А.П.	457806	wife	супруга	
f3d1936a8e4199d0ede90f60c4abada6	Горлов Ю.Г.	1196267.16	_himself	Горлов Ю.Г.	а/м Хонда CR-V
39908b3ebd5e26e7e146a4b1daef3b12	Горовой А.В.	1702650.77	_himself	Горовой А.В.	маломерное судно Yamaran
f8ea8f4fbbb896f5d3ba03de2d526379	Горчаков П.А.	1833252.06	_himself	Горчаков П.А.	
f8ea8f4fbbb896f5d3ba03de2d526379	Горчаков П.А.	55992.45	wife	супруга	Тойота RAV 4
4f164a5133aa72c9b394886a0de2a8a8	Горшуков В.В.	864504.87	_himself	Горшуков В.В.	
24fdaf1d4246ecc339f2179f489a0d8f	Горюнов С.Н.	902435	_himself	Горюнов С.Н.	
ad10c4bdf0f340a555219b8c1c4b64e0	Гостев А.А.	960474	_himself	Гостев А.А.	а/м Хонда CR - V
8ce634e9afc221556cd606a8680cb57b	Грибакин В.В.	911885.65	_himself	Грибакин В.В.	
96f646bdd489475faed77a51af744145	Гришин В.В.	1053022.7	_himself	Гришин В.В.	Автомобиль легковой ВАЗ-21099
71d434820071014060703028918b59fe	Грищенко А.В.	728476	_himself	Грищенко А.В.	
b8c5d82c061c26cce35f8d5aa104f7a0	Гугин В.И.	1244650.02	_himself	Гугин В.И.	
0c6207fc7e3355caf773b72393e82339	Гудожников Н.Е.	2026804.44	_himself	Гудожников Н.Е.	а/м T ойота Camry
fb375241d3223777aaf6a02238c49729	Гусев А.И.	590000	_himself	Гусев А.И.	Мерседес-бенс-190Е
e2f5677561f75c6ab2e353898651de6d	Давлетшин Е.З.	1028088	_himself	Давлетшин Е.З.	
c2d867b1aef3d620807237c546e8fa27	Давыдов М.И.	1020851.2	_himself	Давыдов М.И.	
a4b6e7d058d4b4321df9438b7dda9b21	Данилов А.М.	1009508.9	_himself	Данилов А.М.	а/м Москвич 2141 а/м Москвич 2140 а/м Иж 408
83210c3d4d7f3971c1d52ef3019526f2	Данилюк С.Г.	1081868	_himself	Данилюк С.Г.	Автомобиль легковой Тойота Прадо Мототранспортное средство Квадроцикл Поларис Снегоход Ямаха
83210c3d4d7f3971c1d52ef3019526f2	Данилюк С.Г.	3083198	wife	супруга	
2776de9f5fe20d92810777d0628764fc	Демидов Ю.Н.	1163122	_himself	Демидов Ю.Н.	
2776de9f5fe20d92810777d0628764fc	Демидов Ю.Н.	None	wife	супруга	
5af702d3b372b842fbb2b9f29090ec4f	Деревянко С.С.	885204.5	_himself	Деревянко С.С.	Мицубиси Паджеро
5af702d3b372b842fbb2b9f29090ec4f	Деревянко С.С.	None	wife	супруга	
7d9455134fd728a3029df667f666cabf	Доксов В.Г.	1319269.6	_himself	Доксов В.Г.	
94f169520bf8562e157a6b5023ddc7be	Драгунцов Ю.В.	1086743.7	_himself	Драгунцов Ю.В.	Автомобиль легковой Хендай ix 55
3ab13d8850b2dc425a0a5a967b2dbecd	Дубенский Е.И.	1170443.9	_himself	Дубенский Е.И.	а/м ВАЗ-2102 мотоцикл М6144 мотолодка Бустер-М мотовездеход Yamaha
ffecfbfdfd4f7ab8cc760db630832365	Дулькин Г.Н.	None	_himself	Дулькин Г.Н.	
ffecfbfdfd4f7ab8cc760db630832365	Дулькин Г.Н.	309686.31	wife	супруга	
98302a9d1276c7aedffca22cef5f597e	Елин А.Н.	1307720	_himself	Елин А.Н.	
232affb91a9a9f7f0050f3c4f2a057a3	Еремченко В.И.	1309185.14	_himself	Еремченко В.И.	
898b0f6c97029d2f870389903b9e0dea	Жаданов В.А.	1199873.11	_himself	Жаданов В.А.	
f89e66cdae940ef2bd5fb8b2a8157924	Жуков И.А.	1222202.03	_himself	Жуков И.А.	
f8653f9c77b5d8771f7b85f7e05b956e	Жуковский А.Н.	1029605.5	_himself	Жуковский А.Н.	
7803cff7493674ef142b031d4a069423	Журавлев А.П.	964134	_himself	Журавлев А.П.	Автомобиль легковой Нисан Икс-трейл
7803cff7493674ef142b031d4a069423	Журавлев А.П.	75878	wife	супруга	
5aea276be97e426a99236c50a965534b	Забегалов А.Ю.	1243365.41	_himself	Забегалов А.Ю.	а/м Форд Фокус а/м УАЗ-31512 мотоцикл Восход 3М
aa7b159cf2d420ac86cd06dc93ac64d8	Закомалдин М.И.	1297544.6	_himself	Закомалдин М.И.	а/м Рено Меган 2
6e610980e0ab89845d2d35a671a2a439	Звертаев Н.А.	1034373	_himself	Звертаев Н.А.	
f14cad4f7a0fbf75bf82d12e43b67c1f	Зелепущенков А.А.	1115858	_himself	Зелепущенков А.А.	
89ae9e21561ab37000ca5588718c3fcd	Зубков С.В.	1216377	_himself	Зубков С.В.	
9b62efb1a2c9377f572f6198ee5226c0	Иванин А.А.	799868.45	_himself	Иванин А.А.	
f7c0bc2953794e6716188a0fd59f8e49	Иванов А.В.	1173954	_himself	Иванов А.В.	
f7c0bc2953794e6716188a0fd59f8e49	Иванов А.В.	None	wife	супруга	
1a99a9065ea50eadb7be338549438340	Иванов А.Г.	1566715.21	_himself	Иванов А.Г.	
add7d54c09c964b81b486a585204443e	Иванов А.К.	1654116.3	_himself	Иванов А.К.	
93f6726daf47a6605589fd9346e582f3	Иванов Н.Н.	1078591.55	_himself	Иванов Н.Н.	а/м Вольво S80
d1f7c53d79860e2aea4d5b6b6fab90e5	Ищенко В.А.	907071	_himself	Ищенко В.А.	Автомобиль легковой Тойота Лэнд Крузер 100
ef7407fc46c9786d8aeec83f6731ee6b	Кабанов М.М.	996389.72	_himself	Кабанов М.М.	
7fed6494254347bea3793aad73055e14	Кабацкий В.Д.	751046.35	_himself	Кабацкий В.Д.	
28ba2b315ebce80e69e246d63d65509b	Казанцев С.А.	862708.33	_himself	Казанцев С.А.	
6dddaa921b4c32001629068ae1fe1ad4	Калашников В.В.	1079308	_himself	Калашников В.В.	
07225442dd5db99aecaf682ac42928ce	Камерцель В.Я.	1254524.72	_himself	Камерцель В.Я.	
56d1a61f096764c692b410d95dc50c53	Карамов В.Э.	920753	_himself	Карамов В.Э.	Автомобиль легковой Мазда 3
2b4911e41b1fcfe0483e6688beeac0d2	Карасев Ю.В.	1102600	_himself	Карасев Ю.В.	Автомобиль легковой ВАЗ-21214
9891c9f8961aecff3a8ca6a2bacdcd42	Касимкин А.Ю.	1070498.4	_himself	Касимкин А.Ю.	
d630382ae3ab9b4d05a028da3470e64d	Квитко А.В.	829359.98	_himself	Квитко А.В.	
d630382ae3ab9b4d05a028da3470e64d	Квитко А.В.	4217160.68	wife	супруга	Лексус RX 350
63e9f7e225892991562b145cc79a0715	Кем А.В.	1466300.89	_himself	Кем А.В.	а/м УАЗ-31519 квадроцикл Yamaha
0e4d80e3f386f5dfb0426815906269e7	Кеменев А.В.	1156757.77	_himself	Кеменев А.В.	
8a709de5899ee5d3ce469e9c6f394c0f	Ким В.А.	792339.5	_himself	Ким В.А.	
c5c3cc2b66c28fe27817dc33d07a1e4d	Кириллов А.Н.	1219509.32	_himself	Кириллов А.Н.	а/м T ойота Camry
c5c3cc2b66c28fe27817dc33d07a1e4d	Кириллов А.Н.	434940.01	wife	супруга	
8ef2ebdb0a46630693e2be8679ffb203	Кириченко С.А.	1015635	_himself	Кириченко С.А.	
46572b0c2ae2a4a14cdc777b9e83f9d2	Киршенман В.Р.	144204.25	_himself	Киршенман В.Р.	
52b196eabcf3522062171d7dbd6ff9a6	Кирьянов В.Н.	2424206.63	_himself	Кирьянов В.Н.	Автомобиль грузовой ГАЗ - АА
a68b5862edd6e9daf251e8b1f76f0772	Киселев А.Н.	1125640.22	_himself	Киселев А.Н.	а/м Хонда CR - V
ea863cc65fea34e01a864aab4fe8ee5e	Киселев А.С.	1400114.25	_himself	Киселев А.С.	
48b5d90382075a9721cecdaf623badda	Клеменкова Н.С.	791896	_himself	Клеменкова Н.С.	
48b5d90382075a9721cecdaf623badda	Клеменкова Н.С.	955820	husband	супруг	Шевролет
52b618ef11bca75acf8ecf00ea075f71	Ковкин М.Ю.	None	_himself	Ковкин М.Ю.	
af29e1eecadd2cad2cc670ea6807645e	Кожевин А.В.	1199916.56	_himself	Кожевин А.В.	
bf1c3d658ba0ab02607d1dc52b05e4d8	Кожокарь В.В.	1237570.13	_himself	Кожокарь В.В.	
ce3e044a0347e635e684a8bf182fad8b	Козлов В.А.	1630386	_himself	Козлов В.А.	а/м T ойота Секвоя мотолодка
ce3e044a0347e635e684a8bf182fad8b	Козлов В.А.	120000	wife	супруга	Судзуки Джимми
d152eccdee1ba39e2f2b3f9bf9795604	Козлов С.Н.	1704110.94	_himself	Козлов С.Н.	
dbb9d6382f292e3b79a0584b85924fcc	Коков Ю.А.	1085108.14	_himself	Коков Ю.А.	
fcd6fd459175d66c5097ef499a8e1b41	Колокольцев В.А.	1368743.65	_himself	Колокольцев В.А.	а / м T ойота Land Cruiser мотоцикл БМВ K1200S
5fe6444808dfaa23958917630d88faa5	Комсюков С.Г.	1053477.15	_himself	Комсюков С.Г.	а/м Форд С max
937770391741ff0e4e70f83bb68a7560	Кондратьев В.И.	967107	_himself	Кондратьев В.И.	
ce600519c10972aa2b0ab1020bad2f46	Корнеев М.В.	965246.76	_himself	Корнеев М.В.	
0f9063fb7ca75bcdbf0badf86fe3df4f	Корнильцев С.В.	1027935.45	_himself	Корнильцев С.В.	а / м T ойота Land Cruiser 100
1bdaa852c272c93fa74218ff9730746a	Коробов С.Е.	1492282	_himself	Коробов С.Е.	
b034f776c57308cde7155e513e05a2aa	Кошелев В.В.	1276688.69	_himself	Кошелев В.В.	а / м T ойота Хайландер
b034f776c57308cde7155e513e05a2aa	Кошелев В.В.	374804.21	wife	супруга	
e6af531af3439a0b7fea29ea8514774d	Кравченко А.Н.	1246307.79	_himself	Кравченко А.Н.	
61334589b08c2e5e747a12d4668ac076	Кубышко В.Л.	1001620.99	_himself	Кубышко В.Л.	Фольксваген «Туарег»
61334589b08c2e5e747a12d4668ac076	Кубышко В.Л.	485385.1	wife	супруга	
792c0a2353d2fc8aeb7499a930b690de	Кудрявцев В.Д.	1127279.94	_himself	Кудрявцев В.Д.	а/м Хундай Таракан снегоболотоход
792c0a2353d2fc8aeb7499a930b690de	Кудрявцев В.Д.	558357	wife	супруга	Тойота Авенсис
69df75813df582d73820c4714fb9a465	Кужель Е.А.	1324055.26	_himself	Кужель Е.А.	а/м Опель Вектра а/м Форд Фокус
69df75813df582d73820c4714fb9a465	Кужель Е.А.	210000	wife	супруга	
a4413af801e515e8cc155fe8410ad1ba	Кузин В.В.	973773.8	_himself	Кузин В.В.	Автомобиль легковой БМВ Х-5
2ede11f39a974308e5fcd30ed81407d0	Кузьмин В.А.	1072718.95	_himself	Кузьмин В.А.	
431f69bcc9a6e79c9925467ecd24a9c9	Кузьмин В.Ю.	1092336.32	_himself	Кузьмин В.Ю.	
6535c07213a7ff3f5b1e403e28034c36	Кукушкин В.П.	1045340.5	_himself	Кукушкин В.П.	
6535c07213a7ff3f5b1e403e28034c36	Кукушкин В.П.	144985.4	wife	супруга	Мицубиси
362aa4fbbc19bf1b4bd6c4ebbb677c8c	Кулик Г.П.	932468.3	_himself	Кулик Г.П.	а/м ВАЗ-21091
175319cd95257e1775fe82a91037ed28	Кулик Ю.П.	4074989.96	_himself	Кулик Ю.П.	
aff4434031cb6095af6d3c73c3c780dd	Куликов А.А.	963656.2	_himself	Куликов А.А.	а / м T ойота Land Cruiser 120 лодка моторная лодка ПВХ
feb692b002ddfe755e2bd4f1c0f65e13	Кулюкин С.В.	755429.6	_himself	Кулюкин С.В.	Ауди 80
feb692b002ddfe755e2bd4f1c0f65e13	Кулюкин С.В.	814049	wife	супруга	
b229e509213f499f2f8971ecf826a604	Кухта А.А.	1420443.97	_himself	Кухта А.А.	
8b7d7504f1b82b3a0c51bc7d03e58f97	Кучеров В.И.	1261046.34	_himself	Кучеров В.И.	
1c7ce6e32d1139eef8fdd8626b0ef85e	Кучерук С.А.	1518097.79	_himself	Кучерук С.А.	
4144d981b2f911f15a41129ca3dce16b	Лапин А.А.	1590391.3	_himself	Лапин А.А.	
0c5b2d455b8af03349b0f9ea49d3bdea	Лапин А.Г.	898808.64	_himself	Лапин А.Г.	
529c3cdee9f8f6311ccea073aaeca9e1	Ларионов Ю.Н.	1303604	_himself	Ларионов Ю.Н.	
53e4578558b30c303b9410a2b9a1f837	Ларьков Н.С.	1050403	_himself	Ларьков Н.С.	снегоход
cf387236caefc46cfe8ffc54ef0cafd2	Лаушкин А.С.	1001217.65	_himself	Лаушкин А.С.	
99817607fe6514eff5f9a274cff6df60	Лахонин Т.А.	909236.7	_himself	Лахонин Т.А.	Автомобиль легковой Фольксваген Гольф-плюс
3c7ee03fdd46261eee5b6492c1364926	Лебедев А.В.	848297.51	_himself	Лебедев А.В.	
3c7ee03fdd46261eee5b6492c1364926	Лебедев А.В.	3221500	wife	супруга	Тойота Ленд Крузер Прадо
57ac4b9b8eaada9db3996724c9558be7	Лебедев С.А.	960556.1	_himself	Лебедев С.А.	
57ac4b9b8eaada9db3996724c9558be7	Лебедев С.А.	818156.56	wife	супруга	
57ac4b9b8eaada9db3996724c9558be7	Лебедев С.А.	None	daughter	дочь	
57ac4b9b8eaada9db3996724c9558be7	Лебедев С.А.	None	daughter	дочь	
57a74d312c82e34b33ab82d755aa75e4	Леонович А.Н.	1505279.03	_himself	Леонович А.Н.	а/м Ниссан Х-Трайд
57a74d312c82e34b33ab82d755aa75e4	Леонович А.Н.	850000	wife	супруга	Тойота Королла
f777b23659a6c17e213839b81a86156d	Липатов Г.П.	1321882.75	_himself	Липатов Г.П.	
f777b23659a6c17e213839b81a86156d	Липатов Г.П.	6617	wife	супруга	
ad156d4be24bdba5b74462c93cff7a71	Липилин А.Г.	1555625.42	_himself	Липилин А.Г.	
ad156d4be24bdba5b74462c93cff7a71	Липилин А.Г.	288611.87	wife	супруга	Хонда CR-V
ad156d4be24bdba5b74462c93cff7a71	Липилин А.Г.	None	daughter	дочь	
c22d299b3ceba45cac0f20d012c431cd	Лисецкий Р.М.	None	_himself	Лисецкий Р.М.	
c22d299b3ceba45cac0f20d012c431cd	Лисецкий Р.М.	456289.57	wife	супруга	Тойота Лэнд Крузер Лексус GS 300
c22d299b3ceba45cac0f20d012c431cd	Лисецкий Р.М.	None	daughter	дочь	
c22d299b3ceba45cac0f20d012c431cd	Лисецкий Р.М.	None	daughter	дочь	
1a05c018ae5bc47846a1556a34b6e53f	Лопушанский И.Б.	954398	_himself	Лопушанский И.Б.	
1a05c018ae5bc47846a1556a34b6e53f	Лопушанский И.Б.	683279	wife	супруга	
ede98773654790901df5a6f173ad9e4d	Лукин В.А.	2076320	_himself	Лукин В.А.	
ede98773654790901df5a6f173ad9e4d	Лукин В.А.	462153	wife	супруга	
223be1622448c051e148f9df40292eab	Лукин Д.Г.	None	_himself	Лукин Д.Г.	
f466897bdf69e8754718f8c651791c10	Лукин Е.В.	806469.61	_himself	Лукин Е.В.	
a7e2a4eafc8d808851806f3eeee365d7	Лукьянов В.В.	1802938.16	_himself	Лукьянов В.В.	Автомобиль легковой Тойота Камри
a7e2a4eafc8d808851806f3eeee365d7	Лукьянов В.В.	556358	wife	супруга	
63e882f56b8b4fed2bda55a315574baf	Лычак И.В.	541400	_himself	Лычак И.В.	
63e882f56b8b4fed2bda55a315574baf	Лычак И.В.	653000	wife	супруга	
63e882f56b8b4fed2bda55a315574baf	Лычак И.В.	None	son	сын	
1309b017918b91a028aeee59981cd1b7	Лячак И.В.	766445	_himself	Лячак И.В.	
7b96226953c8cfdacab43c13cae16af1	Магомедов А.А.	1122437.08	_himself	Магомедов А.А.	
7b96226953c8cfdacab43c13cae16af1	Магомедов А.А.	286000	wife	супруга	
7b96226953c8cfdacab43c13cae16af1	Магомедов А.А.	None	daughter	дочь	
b9f7d580059dd4fe18e020afd9cb4cc5	Маилян С.С.	1365484.73	_himself	Маилян С.С.	Тойота Королла
b9f7d580059dd4fe18e020afd9cb4cc5	Маилян С.С.	1311765	wife	супруга	Форд - Фокус
052bd30f80bc8e528cbf46d75a0458d3	Майданов В.А.	1503905	_himself	Майданов В.А.	Автомобиль легковой Мицубиши Спейс Ранер
052bd30f80bc8e528cbf46d75a0458d3	Майданов В.А.	600000	wife	супруга	
11fdfec9091ad827b9bdf5f1c5bfd966	Макаров В.А.	930224.69	_himself	Макаров В.А.	Автомобиль легковой Мерседес-Бенц, ML-320, 1999 г.в.-
38e4836caed0166ce03c5177fef1a36a	Максименко Н.Г.	905798	_himself	Максименко Н.Г.	
38e4836caed0166ce03c5177fef1a36a	Максименко Н.Г.	802458	wife	супруга	
792c632e473cf55b13dac648fa859c56	Мардасов Н.Н.	1085441.8	_himself	Мардасов Н.Н.	а/м УАЗ-315195 мотовездеход Outlander снегоход Skandik
792c632e473cf55b13dac648fa859c56	Мардасов Н.Н.	2823580	wife	супруга	
120be2773c7bb4fac3253d2172fb89da	Мартынов А.Н.	872549.51	_himself	Мартынов А.Н.	Автомобиль легковой Нисан Икс-трейл
120be2773c7bb4fac3253d2172fb89da	Мартынов А.Н.	273834.1	wife	супруга	Дэу Матиз
120be2773c7bb4fac3253d2172fb89da	Мартынов А.Н.	None	son	сын	
515f9541b2829616e8aa333f4992ca97	Мартынов В.В.	1132737.11	_himself	Мартынов В.В.	
515f9541b2829616e8aa333f4992ca97	Мартынов В.В.	73362	wife	супруга	Ниссан Qashqai
7433b15d9bcd460812e9e53aa41c948d	Мартынов Е.В.	905996.15	_himself	Мартынов Е.В.	
7433b15d9bcd460812e9e53aa41c948d	Мартынов Е.В.	162000	wife	супруга	
7433b15d9bcd460812e9e53aa41c948d	Мартынов Е.В.	None	son	сын	
d25a06ef730066899f247556460c1c3c	Матвеев А.Н.	951426.01	_himself	Матвеев А.Н.	
d25a06ef730066899f247556460c1c3c	Матвеев А.Н.	2184000	wife	супруга	
d25a06ef730066899f247556460c1c3c	Матвеев А.Н.	None	daughter	дочь	
c4f5ab843526da349b1b65b2c47a7622	Матвеев С.Е.	1196756.06	_himself	Матвеев С.Е.	квадроцикл снегоход лодка
c4f5ab843526da349b1b65b2c47a7622	Матвеев С.Е.	395741.99	wife	супруга	ВАЗ 21065
c4f5ab843526da349b1b65b2c47a7622	Матвеев С.Е.	None	son	сын	
17f674818e1a97dbb8242eeff6192aad	Матюшин В.В.	872341.4	_himself	Матюшин В.В.	Автомобиль легковой Хендай NF Соната
17f674818e1a97dbb8242eeff6192aad	Матюшин В.В.	55144	wife	супруга	
bf3887f15fe67ddb27f6e272b026dd45	Махно О.И.	1118956.46	_himself	Махно О.И.	а / м T ойота Land Cruiser 120
bf3887f15fe67ddb27f6e272b026dd45	Махно О.И.	20006.79	wife	супруга	
dd45beefcf4ac955a835fc962340b128	Мачабели К.И.	914382	_himself	Мачабели К.И.	
dd45beefcf4ac955a835fc962340b128	Мачабели К.И.	95147	wife	супруга	Мицубиси Паджеро Спорт
ea0aaf9f8bbc1b4294ebcd7f5b5fe003	Медов М.У.	671000	_himself	Медов М.У.	
33a26af471ddecb3c33440d5696c55d9	Мельников А.В.	1629671.55	_himself	Мельников А.В.	
33a26af471ddecb3c33440d5696c55d9	Мельников А.В.	176748.82	wife	супруга	Тойота Ланд Крузер Автоприцеп Автоприцеп
33a26af471ddecb3c33440d5696c55d9	Мельников А.В.	None	daughter	дочь	
b45b73bee009434464e6aca1a9ca8eda	Миндзаев М.М.	802269	_himself	Миндзаев М.М.	
b45b73bee009434464e6aca1a9ca8eda	Миндзаев М.М.	None	wife	супруга	
64a589826b802493c8d82807d7cbd503	Миронов В.Н.	987066.29	_himself	Миронов В.Н.	а/м Шевроле-Нива а/м Ниссан Х-Трэйл
64a589826b802493c8d82807d7cbd503	Миронов В.Н.	478357	wife	супруга	
2508a4bf073805abd46045de07d7b006	Мирошников Б.Н.	1219512.89	_himself	Мирошников Б.Н.	
aced65496776e66b7390e1acb9617cf8	Митрофанов И.А.	1385845.92	_himself	Митрофанов И.А.	
aced65496776e66b7390e1acb9617cf8	Митрофанов И.А.	None	wife	супруга	БМВ 525
2f6ad3ac9c465307fc63a90c7b25c8e0	Михайлов Н.Н.	827603.19	_himself	Михайлов Н.Н.	
2f6ad3ac9c465307fc63a90c7b25c8e0	Михайлов Н.Н.	412999.75	wife	супруга	
2f6ad3ac9c465307fc63a90c7b25c8e0	Михайлов Н.Н.	None	son	сын	
2f6ad3ac9c465307fc63a90c7b25c8e0	Михайлов Н.Н.	None	son	сын	
2f6ad3ac9c465307fc63a90c7b25c8e0	Михайлов Н.Н.	None	son	сын	
2f6ad3ac9c465307fc63a90c7b25c8e0	Михайлов Н.Н.	None	daughter	дочь	
8701dbab1e5b52a4005ecd3e0a9c6675	Михайлов Н.Ф.	753639.94	_himself	Михайлов Н.Ф.	
8701dbab1e5b52a4005ecd3e0a9c6675	Михайлов Н.Ф.	540016.95	wife	супруга	ВАЗ-21074 Автоприцеп для лодки Моторная лодка «Амур»
fb9ff15f9283323d7b538365ef0779ed	Молоканов М.В.	869577.27	_himself	Молоканов М.В.	
fb9ff15f9283323d7b538365ef0779ed	Молоканов М.В.	None	wife	супруга	
fb9ff15f9283323d7b538365ef0779ed	Молоканов М.В.	None	daughter	дочь	
fb9ff15f9283323d7b538365ef0779ed	Молоканов М.В.	None	daughter	дочь	
72ef7790397912e8cae03cf6041b5b3a	Морозов В.Д.	1132544.85	_himself	Морозов В.Д.	а/м Мицубиси Паджеро мотовездеход резиновая лодка
72ef7790397912e8cae03cf6041b5b3a	Морозов В.Д.	None	wife	супруга	
481172b6ab15cc73885dc3b76a70a8f0	Морозов Д.В.	1029491.67	_himself	Морозов Д.В.	
481172b6ab15cc73885dc3b76a70a8f0	Морозов Д.В.	336480.54	wife	супруга	
481172b6ab15cc73885dc3b76a70a8f0	Морозов Д.В.	None	daughter	дочь	
22e6371cead016bd5b8fa549d002dbc1	Морозов И.В.	1716868	_himself	Морозов И.В.	Автомобили легковые ВАЗ-2106, Вольво S 60 Автоприцеп к легковому автомобилю
22e6371cead016bd5b8fa549d002dbc1	Морозов И.В.	601450.43	wife	супруга	
22e6371cead016bd5b8fa549d002dbc1	Морозов И.В.	None	daughter	дочь	
534cca533b553eb7dedcb8494df7f094	Мошков А.Н.	971908	_himself	Мошков А.Н.	Автоприцеп к легковому автомобилю
534cca533b553eb7dedcb8494df7f094	Мошков А.Н.	130201.56	wife	супруга	БМВ
534cca533b553eb7dedcb8494df7f094	Мошков А.Н.	None	son	сын	
534cca533b553eb7dedcb8494df7f094	Мошков А.Н.	None	daughter	дочь	
989d72e97e0387cb8f3120ef0dd447ce	Мулюкин Н.Н.	899923.57	_himself	Мулюкин Н.Н.	Автомобиль легковой Хендай
989d72e97e0387cb8f3120ef0dd447ce	Мулюкин Н.Н.	None	wife	супруга	
ad82c5d271107a31fc2c35bc65f33c3a	Мухаметшин Ф.Б.	914323.66	_himself	Мухаметшин Ф.Б.	
ad82c5d271107a31fc2c35bc65f33c3a	Мухаметшин Ф.Б.	None	wife	супруга	
008d521431bc7420a7cf897b630836d6	Набоков В.В.	9245221.15	_himself	Набоков В.В.	Автомобиль легковой Шевролет Блейзер
008d521431bc7420a7cf897b630836d6	Набоков В.В.	None	daughter	дочь	
c258a855c1ff1d2aff5a362bc1c54981	Назаренко Д.А.	661200	_himself	Назаренко Д.А.	
32adde8dc6c91ae64da0e4c4d685e8e2	Назаров А.Ю.	812217.97	_himself	Назаров А.Ю.	
32adde8dc6c91ae64da0e4c4d685e8e2	Назаров А.Ю.	None	wife	супруга	Лексус RX 350 Тойота Авенсис
32adde8dc6c91ae64da0e4c4d685e8e2	Назаров А.Ю.	None	daughter	дочь	
32adde8dc6c91ae64da0e4c4d685e8e2	Назаров А.Ю.	None	daughter	дочь	
32adde8dc6c91ae64da0e4c4d685e8e2	Назаров А.Ю.	None	daughter	дочь	
44101fb78c297d1876cc5b1ca4cc2506	Назаров В.Ю.	577215.31	_himself	Назаров В.Ю.	Автоприцеп легковой
44101fb78c297d1876cc5b1ca4cc2506	Назаров В.Ю.	783464.52	wife	супруга	Тойота Камри
6c42164e799aeace05b1cac6970d1b65	Недоростов П.М.	1205790.72	_himself	Недоростов П.М.	а/м ВАЗ-21213 а/м Lexus RX -350
6c42164e799aeace05b1cac6970d1b65	Недоростов П.М.	None	son	сын	
5bd36faaae9e3f97326584a9a100aea1	Нечаев И.В.	1113073.41	_himself	Нечаев И.В.	
5bd36faaae9e3f97326584a9a100aea1	Нечаев И.В.	58181.98	wife	супруга	
f1f23dacd24f06d32af06dc96bdcab97	Никитин М.А.	1306874.24	_himself	Никитин М.А.	мотовездеход снегоход
f1f23dacd24f06d32af06dc96bdcab97	Никитин М.А.	770184.24	wife	супруга	Ниссан X-Trail
f1f23dacd24f06d32af06dc96bdcab97	Никитин М.А.	None	son	сын	
f1f23dacd24f06d32af06dc96bdcab97	Никитин М.А.	None	daughter	дочь	
ac70d50c59ce70e9ad7633fa1b6ecff1	Никитин А.Д.	911695	_himself	Никитин А.Д.	
ac70d50c59ce70e9ad7633fa1b6ecff1	Никитин А.Д.	None	wife	супруга	
d1e000f459890d5071c30020a5f17a62	Никишкин К.С.	969309.34	_himself	Никишкин К.С.	Автомобиль легковой Тойота Авенсис
d1e000f459890d5071c30020a5f17a62	Никишкин К.С.	675494.52	wife	супруга	
57b4497d90b4e011110f1885ab625957	Николаев А.А.	10295046	_himself	Николаев А.А.	
57b4497d90b4e011110f1885ab625957	Николаев А.А.	None	son	сын	
57b4497d90b4e011110f1885ab625957	Николаев А.А.	None	son	сын	
