placer_regNum	placer_fullName	placer_inn	placer_kpp	initiator_regNum	initiator_fullName	initiator_inn	initiator_kpp	shortName	ogrn	rbs_regNum	rbs_fullName	grbs_regNum	grbs_fullName	orgType	okfs_code	okfs_name	okopf_code	okopf_name	okogu_code	okogu_name	okpo_code	okato_code	okato_name	okved_code	address_zip	address_subject_code	address_subject_name	address_locality_code	address_locality_name	address_city_code	address_city_name	address_street_code	address_street_name	address_building	address_office	institutionType_code	institutionType_name	ppo_code	ppo_name	ppo_okato_code	ppo_okato_name	ppo_oktmo_code	ppo_oktmo_name	phone	www	email	oktmo_code	oktmo_name	chief_lastName	chief_firstName	chief_middleName	chief_position	founder_regNum	founder_fullName
0858100000051	филиал федерального казенного учреждения "Главный центр специальных перевозок Министерства внутренних дел Российской Федерации" "Центр специальных перевозок МВД России на Северо-Кавказской железной дороге"	7702718243	616743001	0858100000051	филиал федерального казенного учреждения "Главный центр специальных перевозок Министерства внутренних дел Российской Федерации" "Центр специальных перевозок МВД России на Северо-Кавказской железной дороге"	7702718243	616743001	филиал ФКУ "ГЦСП МВД России" "ЦСП МВД России на Северо-Кавказской ж.д."	1097746667061	0873100000015	федеральное казенное учреждение "Главный центр специальных перевозок Министерства внутренних дел Российской Федерации"	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	90	Представительства и филиалы	1310500	Министерство внутренних дел Российской Федерации	08680767	60401000000	Ростов-на-Дону	75.24.1	344019	61000000000	Ростовская			61000001000	Ростов-на-Дону			4		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-863-2595557		csp_skzd@mail.ru	60701000	- Город Ростов-на-Дону	Верескун	Александр	Николаевич	Начальник филиала	0173100000062	Министерство внутренних дел Российской Федерации
0358100000055	Гарнизонный Дом офицеров " Казачьи Лагери "	6150023760	612501001	0358100000055	Гарнизонный Дом офицеров " Казачьи Лагери "	6150023760	612501001	Гарнизонный Дом офицеров " Казачьи Лагери "	1026101414041	0358100000119	Войсковая часть 3660	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08727628	60427000000	Новочеркасск	75.24.1	346476	61000000000	Ростовская обл	61029000021	Казачьи Лагери п							0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-905478-3357			60641450	- Персиановское	Даштамиров	Сергей	Сергеевич	Начальник Гарнизонного Дома Офицеров	0173100000062	Министерство внутренних дел Российской Федерации
0358100000119	Войсковая часть 3660	6150022244	615001001	0358100000119	Войсковая часть 3660	6150022244	615001001	Войсковая часть 3660	1026102229053	0358100000053	управление Северо-Кавказского регионального командования внутренних войск МВД России	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729651	60427000000	Новочеркасск	75.24.1	346411	61000000000	Ростовская			61000009000	Новочеркасск			77		0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-8635-278770			60727000	- Город Новочеркасск	Купавский	Владимир	Федорович	Командир части	0173100000062	Министерство внутренних дел Российской Федерации
0358100000157	Войсковая часть 3656	6150022283	615001001	0358100000157	Войсковая часть 3656	6150022283	615001001	В/ч 3656	1026102229108	0358100000119	Войсковая часть 3660	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729628	60427000000	Новочеркасск	75.24.1	346411	61000000000	Ростовская обл			61000009000	Новочеркасск г	610000090000222		1		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-886352-278067			60727000	- Город Новочеркасск	Архипов	Александр	Анатольевич	командир части	0173100000062	Министерство внутренних дел Российской Федерации
0858100000038	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Ростовской области"	6163077346	616301001	0858100000038	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Ростовской области"	6163077346	616301001	ФКУЗ "МСЧ МВД России по Ростовской области"	1066163008306	0158100000080	Главное управление Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08811264	60401000000	Ростов-на-Дону	85.14.5,85.12,85.11.1,85.13,85.14.3	344002	61000000000	Ростовская обл			61000001000	Ростов-на-Дону г	610000010001042		77		0509000	Медико-санитарная часть, в том числе центральная	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60701000	- Город Ростов-на-Дону	7-863-2401768		msch@inbox.ru	60701000	- Город Ростов-на-Дону	Гончаров	Виктор	Константинович	Начальник	0173100000062	Главный центр обеспечения ресурсами Министерства внутренних дел Российской Федерации
0358100000120	Войсковая часть 3686	6166031815	616601001	0358100000120	Войсковая часть 3686	6166031815	616601001	Войсковая часть 3686	1036166000716	0358100000053	управление Северо-Кавказского регионального командования внутренних войск МВД России	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729735	60401378000	Первомайский	75.24.1	344032	61000000000	Ростовская			61000001000	Ростов-на-Дону	610000010000668		86/1		0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60701000	- Город Ростов-на-Дону	7-863-2724564		skrk3686@yandex.ru	60701000	- Город Ростов-на-Дону	Чиж	Сергей	Ярославович	Командир войсковой части 3686	0173100000062	Министерство внутренних дел Российской Федерации
0358100000034	Войсковая часть 3034	6166031607	616501001	0358100000034	Войсковая часть 3034	6166031607	616501001	Войсковая часть 3034	1036166000980	0358100000053	управление Северо-Кавказского регионального командования внутренних войск МВД России	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729410	60401000000	Ростов-на-Дону	75.24.1	344064	61000000000	Ростовская			61000001000	Ростов-на-Дону	610000010000357		215		0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-8632-2469116		finansist_2007@mail.ru	60701000	- Город Ростов-на-Дону	Резник	Андрей	Юрьевич	Командир	0173100000062	Министерство внутренних дел Российской Федерации
0358100000273	Отделение вневедомственной охраны при Отделе Министерства  внутренних дел Российской Федерации по Городу Донецку	6145002933	614501001	0358100000273	Отделение вневедомственной охраны при Отделе Министерства  внутренних дел Российской Федерации по Городу Донецку	6145002933	614501001	ОВО при Отделе МВД России по г. Донецку	1026102061677	0358100000148	Управление вневедомственной охраны при Главном управлении Министерства внутренних дел Российской Федерации по Ростовской области	0173100000062	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08695734	60417000000	Донецк	75.24.1	346330	61000000000	Ростовская обл			61000006000	Донецк г	610000060000456		59		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60717000	- Город Донецк	7-86368-21655			60717000	- Город Донецк	Сыченко	Михаил	Иванович	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0858100000034	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Ростовский юридический институт Министерства внутренних дел Российской Федерации"	6168001245	616801001	0858100000034	федеральное государственное казенное образовательное учреждение высшего профессионального образования "Ростовский юридический институт Министерства внутренних дел Российской Федерации"	6168001245	616801001	ФГКОУ ВПО "РЮИ МВД России"	1026104368641	0173100000054	Министерство внутренних дел Российской Федерации	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08700180	60401000000	Ростов-на-Дону	22.1,80.30.4,52.1,80.30.2,80.41.1,55.23.5,55.5,22.13,22.22,73.20,52.11,55.51,80.22.21,80.30.1	344000	61000000000	Ростовская обл			61000001000	Ростов-на-Дону г	610000010000581		83		1006020	Институт	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60701000	- Город Ростов-на-Дону	643-863-2787551		rui@ruimail.ru	60701000	- Город Ростов-на-Дону	Барковский	Геннадий	Францевич	начальник	0173100000062	Министерство внутренних дел Российской Федерации
0858100000018	Отдел вневедомственной охраны при Управлении внутренних дел по городу Шахты	6155018675	615501001	0858100000018	Отдел вневедомственной охраны при Управлении внутренних дел по городу Шахты	6155018675	615501001	ОВО при УВД по г. Шахты	1026102774741	0358100000148	Управление вневедомственной охраны при Главном управлении Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08696001	60440000000	Шахты	75.24.1	346500	61000000000	Ростовская область			61000012000	Шахты			85		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-8636-220573	http://ovosha@inbox.ru	ovosha@uvoro.ru	60740000	- Город Шахты	Бек	Игорь	Рустемович	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0358100000092	Отдел вневедомственной охраны при Межмуниципальном отделе Министерства внутренних дел Российской Федерации "Морозовский" (реализующего задачи и функции органов внутренних дел на территории Морозовского и Милютинского районов)	6121903706	612101001	0358100000092	Отдел вневедомственной охраны при Межмуниципальном отделе Министерства внутренних дел Российской Федерации "Морозовский" (реализующего задачи и функции органов внутренних дел на территории Морозовского и Милютинского районов)	6121903706	612101001	ОВО при Межмуниципальном отделе МВД России "Морозовский"	1026101284582	0358100000148	Управление вневедомственной охраны при Главном управлении Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08695830	60234501000	Морозовск	75.24.1	347210	61000000000	Ростовская обл			61025001000	Морозовск г			9		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60634101	- Морозовское	643-86384-43176			60634101	- Морозовское	Малик	Юрий	Григорьевич	Начальник	0173100000053	Министерство финансов Российской Федерации
0858100000035	федеральное казенное учреждение "Северо-Кавказская база хранения ресурсов Министерства внутренних дел Российской Федерации"	6166020517	616601001	0858100000035	федеральное казенное учреждение "Северо-Кавказская база хранения ресурсов Министерства внутренних дел Российской Федерации"	6166020517	616601001	ФКУ "СКБХР МВД России"	1036166002135	0858100000044	федеральное казенное учреждение "Северо-Кавказское окружное управление материально-технического снабжения Министерства внутренних дел Российской Федерации"	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08569886	60401378000	Первомайский	63.12	344065	61000000000	Ростовская обл			61000001000	Ростов-на-Дону г			67В		0617010	Государственное учреждение	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60701000	- Город Ростов-на-Дону	8-863-2523991		skvb_mvd@mail.ru	60701000	- Город Ростов-на-Дону	Ляхов	Александр	Владимирович	начальник	0173100000062	Министерство внутренних дел Российской Федерации
0358100000145	Отдел Министерства  внутренних дел Российской Федерации по Белокалитвинскому району	6142009930	614201001	0358100000145	Отдел Министерства  внутренних дел Российской Федерации по Белокалитвинскому району	6142009930	614201001	Отдел МВД  России по Белокалитвинскому району	1026101887338	0158100000080	Главное управление Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08654681	60206501000	Белая Калитва	75.24.1	347040	61000000000	Ростовская обл			61005001000	Белая Калитва г			70		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			8-86383-26649			60606000	Белокалитвинский муниципальный район	КАЗАКОВ	АЛЕКСАНДР	БОРИСОВИЧ	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0358100000024	Войсковая часть 3701	6150022269	612501001	0358100000024	Войсковая часть 3701	6150022269	612501001	Войсковая часть 3701	1026101413106	0358100000053	управление Северо-Кавказского регионального командования внутренних войск МВД России	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729663	60241850002	п Кадамовский	75.24	346495	61000000000	Ростовская обл	61029000061	Персиановский п							0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-928-7549766			60641450	- Персиановское	Кузьмин	Андрей	Леонидови	Командир войсковой части	0173100000062	Министерство внутренних дел Российской Федерации
0358100000126	Войсковая часть 3719	6150022413	612501001	0358100000126	Войсковая часть 3719	6150022413	612501001		1026101414723	0358100000119	Войсковая часть 3660	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729539	60241000000	Октябрьский район	75.22	346476	61000000000	Ростовская	61029000020	Кадамовский							0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-928-1058505			60641450	- Персиановское	Токарев	Сергей	Николаевич	Командир части	0173100000062	Министерство внутренних дел Российской Федерации
0358100000079	Отделение вневедомственной охраны при Отделе Министерства внутренних дел Российской Федерации по Неклиновскому району	6123003210	612301001	0358100000079	Отделение вневедомственной охраны при Отделе Министерства внутренних дел Российской Федерации по Неклиновскому району	6123003210	612301001	ОВО при Отделе МВД России по Неклиновскому району	1026101343751	0358100000148	Управление вневедомственной охраны при Главном управлении Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08695852	60236848001	с Покровское	75.24.1	346831	61000000000	Ростовская обл	61027000001	Покровское с					292		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60636448	- Покровское	7-86347-32679			60636448	- Покровское	Чернобай	Олег	Григорьевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0358100000142	Отдел Министерства внутренних дел Российской Федерации по Неклиновскому району	6123008473	612301001	0358100000142	Отдел Министерства внутренних дел Российской Федерации по Неклиновскому району	6123008473	612301001	Отдел МВД России по Неклиновскому району	1026101345753	0158100000080	Главное управление Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08655060	60236848001	с Покровское	75.24.1	346831	61000000000	Ростовская обл	61027000001	Покровское с					292		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-86347-24274		ovdnekl@yandex.ru	60636448	- Покровское	Серебрянников	Вадим	Генрихович	Начальник Отдела МВД России по Неклиновскому району	0173100000062	Министерство внутренних дел Российской Федерации
0858100000042	Межмуниципальный отдел Министерства внутренних дел Российской Федерации "Азовский" (реализующий задачи и функции органов внутренних дел на территории города Азова и Азовского района)	6140011860	614001001	0858100000042	Межмуниципальный отдел Министерства внутренних дел Российской Федерации "Азовский" (реализующий задачи и функции органов внутренних дел на территории города Азова и Азовского района)	6140011860	614001001	Межмуниципальный отдел МВД России "Азовский"	1026101796060	0158100000080	Главное управление Министерства внутренних дел Российской Федерации по Ростовской области	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08654675	60404000000	Азов	75.24.1	346780	61000000000	Ростовская			61000013000	Азов			9/11		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60704000	- Город Азов	8-86342-71405		ovd-azov@yandex.ru	60704000	- Город Азов	Федоров	Александр	Васильевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0858100000026	федеральное государственное казенное образовательное учреждение дополнительного профессионального образования "Ростовская школа служебно-розыскного собаководства Министерства внутренних дел Российской Федерации"	6167021288	616701001	0858100000026	федеральное государственное казенное образовательное учреждение дополнительного профессионального образования "Ростовская школа служебно-розыскного собаководства Министерства внутренних дел Российской Федерации"	6167021288	616701001	ФГКОУ ДПО РШ СРС МВД России	1026104150687	0173100000054	Министерство внутренних дел Российской Федерации	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08571771	60401000000	Ростов-на-Дону	75.24	344025	61000000000	Ростовская обл			61000001000	Ростов-на-Дону г			4		1000000	Образование	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60701000	- Город Ростов-на-Дону	7-863-2572535-110	http://www.dog-school.ru	sled@aaanet.ru	60701000	- Город Ростов-на-Дону	Сюсюкин	Алексей	Васильевич	Начальник школы	0173100000062	Министерство внутренних дел Российской Федерации
0358100000110	Отделение вневедомственной охраны при Межмуниципальном отделе Министерства внутренних дел Российской Федерации "Обливский"(реализующего задачи и функции органов внутренних дел на территории Обливского и Советского районов)	6124001199	612401001	0358100000110	Отделение вневедомственной охраны при Межмуниципальном отделе Министерства внутренних дел Российской Федерации "Обливский"(реализующего задачи и функции органов внутренних дел на территории Обливского и Советского районов)	6124001199	612401001	ОВО при Межмуниципальном отделе МВД России "Обливский"	1026101394505	0358100000148	Управление вневедомственной охраны при Главном управлении Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08695898	60240820000	Обливский	75.24.1	347140	61000000000	Ростовская обл	61028000001	Обливская ст-ца					25		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60640420	- Обливское	7-86396-21559			60640420	- Обливское	Костюк	Олег	Алексеевич	Начальник	0173100000062	Министерство внутренних дел Российской Федерации
0858100000043	федеральное государственное казенное образовательное учреждение среднего (полного) общего образования "Новочеркасское суворовское военное училище Министерства внутренних дел Российской  Федерации"	6150017131	615001001	0858100000043	федеральное государственное казенное образовательное учреждение среднего (полного) общего образования "Новочеркасское суворовское военное училище Министерства внутренних дел Российской  Федерации"	6150017131	615001001	Новочеркасское суворовское военное училище МВД России или ФГКОУ НСВУ МВД России	1036150002525	0173100000062	Министерство внутренних дел Российской Федерации	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08817203	60427000000	Новочеркасск	80.22.21	346430	61000000000	Ростовская обл			61000009000	Новочеркасск г	610000090000324		47/63		1000000	Образование	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60727000	- Город Новочеркасск	8-8635-222103			60727000	- Город Новочеркасск	Воробьев	Валерий	Викторович	начальник училища	0173100000062	Министерство внутренних дел Российской Федерации
0858100000051	филиал федерального казенного учреждения "Главный центр специальных перевозок Министерства внутренних дел Российской Федерации" "Центр специальных перевозок МВД России на Северо-Кавказской железной дороге"	7702718243	616743001	0858100000051	филиал федерального казенного учреждения "Главный центр специальных перевозок Министерства внутренних дел Российской Федерации" "Центр специальных перевозок МВД России на Северо-Кавказской железной дороге"	7702718243	616743001	филиал ФКУ "ГЦСП МВД России" "ЦСП МВД России на Северо-Кавказской ж.д."	1097746667061	0873100000015	федеральное казенное учреждение "Главный центр специальных перевозок Министерства внутренних дел Российской Федерации"	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	90	Представительства и филиалы	1310500	Министерство внутренних дел Российской Федерации	08680767	60401000000	Ростов-на-Дону	75.24.1	344019	61000000000	Ростовская			61000001000	Ростов-на-Дону			4		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-863-2595557		csp_skzd@mail.ru	60701000	- Город Ростов-на-Дону	Верескун	Александр	Николаевич	Начальник филиала	0173100000062	Министерство внутренних дел Российской Федерации
0358100000055	Гарнизонный Дом офицеров " Казачьи Лагери "	6150023760	612501001	0358100000055	Гарнизонный Дом офицеров " Казачьи Лагери "	6150023760	612501001	Гарнизонный Дом офицеров " Казачьи Лагери "	1026101414041	0358100000119	Войсковая часть 3660	0173100000054	Министерство внутренних дел Российской Федерации	03	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08727628	60427000000	Новочеркасск	75.24.1	346476	61000000000	Ростовская обл	61029000021	Казачьи Лагери п							0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-905478-3357			60641450	- Персиановское	Даштамиров	Сергей	Сергеевич	Начальник Гарнизонного Дома Офицеров	0173100000062	Министерство внутренних дел Российской Федерации
0358100000119	Войсковая часть 3660	6150022244	615001001	0358100000119	Войсковая часть 3660	6150022244	615001001	Войсковая часть 3660	1026102229053	0358100000053	управление Северо-Кавказского регионального командования внутренних войск МВД России	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729651	60427000000	Новочеркасск	75.24.1	346411	61000000000	Ростовская			61000009000	Новочеркасск			77		0907000	Воинская часть	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-8635-278770			60727000	- Город Новочеркасск	Купавский	Владимир	Федорович	Командир части	0173100000062	Министерство внутренних дел Российской Федерации
0358100000157	Войсковая часть 3656	6150022283	615001001	0358100000157	Войсковая часть 3656	6150022283	615001001	В/ч 3656	1026102229108	0358100000119	Войсковая часть 3660	0173100000062	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729628	60427000000	Новочеркасск	75.24.1	346411	61000000000	Ростовская обл			61000009000	Новочеркасск г	610000090000222		1		9900000	Прочие	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-886352-278067			60727000	- Город Новочеркасск	Архипов	Александр	Анатольевич	командир части	0173100000062	Министерство внутренних дел Российской Федерации
0858100000038	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Ростовской области"	6163077346	616301001	0858100000038	федеральное казенное учреждение здравоохранения "Медико-санитарная часть Министерства внутренних дел Российской Федерации по Ростовской области"	6163077346	616301001	ФКУЗ "МСЧ МВД России по Ростовской области"	1066163008306	0158100000080	Главное управление Министерства внутренних дел Российской Федерации по Ростовской области	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08811264	60401000000	Ростов-на-Дону	85.14.5,85.12,85.11.1,85.13,85.14.3	344002	61000000000	Ростовская обл			61000001000	Ростов-на-Дону г	610000010001042		77		0509000	Медико-санитарная часть, в том числе центральная	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов	60701000	- Город Ростов-на-Дону	7-863-2401768		msch@inbox.ru	60701000	- Город Ростов-на-Дону	Гончаров	Виктор	Константинович	Начальник	0173100000062	Главный центр обеспечения ресурсами Министерства внутренних дел Российской Федерации
0358100000162	федеральное казенное учреждение здравоохранения "1 военный госпиталь внутренних войск Министерства внутренних дел Российской Федерации" (войсковая часть 3057)	6150022318	615001001	0358100000162	федеральное казенное учреждение здравоохранения "1 военный госпиталь внутренних войск Министерства внутренних дел Российской Федерации" (войсковая часть 3057)	6150022318	615001001	ФКУЗ "1 ВГ ВВ МВД России"	1026102226303	0358100000053	управление Северо-Кавказского регионального командования внутренних войск МВД России	0173100000054	Министерство внутренних дел Российской Федерации	08	12	Федеральная собственность	72	Бюджетные учреждения	1310500	Министерство внутренних дел Российской Федерации	08729640	60427000000	Новочеркасск	85.11.1	346430	61000000000	Ростовская обл			61000009000	Новочеркасск г	610000090000483		7		0504000	Госпиталь	00000000000	00000000000	00000000000	Объекты административно-территориального деления, кроме сельских населенных пунктов			7-8635-243380		apteka3057@mail.ru	60727000	Город Новочеркасск	ЗОЗУЛЬ	ЕВГЕНИЙ	БОРИСОВИЧ	начальник 1 военного госпиталя ВВ МВД России	0173100000062	Министерство внутренних дел Российской Федерации
